2014-12-15 02:13:22:0419, setup_loaddata_begin
2014-12-15 02:13:24:0682, setup_loaddata_end
2014-12-15 02:13:24:0728, setup_createactions_begin
2014-12-15 02:13:24:0900, setup_createactions_end
2014-12-15 02:13:32:0513, search_update, regex
2014-12-15 02:19:09:0709, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:09:0709, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:09:0756, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:09:0771, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:09:0803, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:09:0818, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:09:0849, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:09:0865, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:09:0865, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:09:0912, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:09:0927, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:09:0959, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:09:0959, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:09:0990, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0021, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0037, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0052, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0083, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0099, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0115, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0130, list_pattern_mousemoved, id=3, type=0
2014-12-15 02:19:10:0161, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:10:0161, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:10:0193, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:10:0224, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:10:0255, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:10:0255, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:10:0286, list_pattern_mousemoved, id=2, type=0
2014-12-15 02:19:10:0317, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:10:0333, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:10:0364, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:10:0380, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:10:0380, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:10:0427, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:19:10:0832, list_pattern_itemclicked, id=1, type=0
2014-12-15 02:19:10:0848, edge_create, Tuple[0,1,0.39876957894713205,1,0.0,1418670802950,1418670802950]
2014-12-15 02:19:10:0848, edge_create, Tuple[1,2,0.7618924525289382,1,0.0,1418670802950,1418670802950]
2014-12-15 02:19:10:0863, edge_create, Tuple[1,3,0.9980437731087742,1,0.0,1418670802950,1418670802950]
2014-12-15 02:19:10:0863, edge_create, Tuple[1,4,0.04269928307058046,1,0.0,1418670802950,1418670802950]
2014-12-15 02:19:10:0895, pattern_open, 1
2014-12-15 02:19:11:0051, list_pattern_mouseexited
2014-12-15 02:19:11:0051, list_mouseentered, type=detailAnswersList
2014-12-15 02:19:11:0222, list_mouseexited, type=detailAnswersList
2014-12-15 02:19:11:0893, diag_detail_itementered, id=22115, type=1
2014-12-15 02:19:14:0311, diag_detail_itemexited, id=22115, type=1
2014-12-15 02:19:14:0342, diag_detail_itementered, id=22115, type=1
2014-12-15 02:19:14:0358, diag_detail_itemexited, id=22115, type=1
2014-12-15 02:19:14:0763, diag_detail_itementered, id=0.9980437731087742, type=1
2014-12-15 02:19:14:0795, diag_detail_itemexited, id=0.9980437731087742, type=1
2014-12-15 02:19:15:0044, diag_detail_itementered, id=27129, type=1
2014-12-15 02:19:15:0590, diag_detail_itemexited, id=27129, type=1
2014-12-15 02:19:16:0230, diag_detail_itementered, id=27065, type=1
2014-12-15 02:19:24:0096, diag_detail_itemexited, id=27065, type=1
2014-12-15 02:19:24:0518, diag_detail_itementered, id=0.9980437731087742, type=1
2014-12-15 02:19:24:0533, diag_detail_itemexited, id=0.9980437731087742, type=1
2014-12-15 02:19:24:0689, diag_detail_itementered, id=22115, type=1
2014-12-15 02:19:58:0792, diag_detail_itemexited, id=22115, type=1
2014-12-15 02:19:59:0135, diag_detail_itementered, id=0.7618924525289382, type=1
2014-12-15 02:19:59:0166, diag_detail_itemexited, id=0.7618924525289382, type=1
2014-12-15 02:19:59:0431, diag_detail_itementered, id=0.39876957894713205, type=1
2014-12-15 02:19:59:0494, diag_detail_itemexited, id=0.39876957894713205, type=1
2014-12-15 02:19:59:0494, diag_detail_itementered, id=1, type=0
2014-12-15 02:19:59:0525, diag_detail_itemexited, id=1, type=0
2014-12-15 02:20:00:0149, diag_detail_itementered, id=1, type=0
2014-12-15 02:20:27:0533, diag_detail_itemexited, id=1, type=0
2014-12-15 02:20:30:0201, list_mouseentered, type=detailRelatedList, item=27065
2014-12-15 02:20:30:0341, list_mouseexited, type=detailRelatedList
2014-12-15 02:20:30:0466, list_mouseentered, type=detailRelatedList, item=27065
2014-12-15 02:20:30:0528, list_mouseexited, type=detailRelatedList
2014-12-15 02:20:31:0558, diag_itementered, id=36701, type=1
2014-12-15 02:20:31:0605, diag_itemexited, id=36701, type=1
2014-12-15 02:20:31:0948, list_pattern_mouseentered, id=1, type=0
2014-12-15 02:20:31:0948, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:20:31:0979, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:20:31:0995, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:20:32:0042, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:20:32:0073, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:20:32:0104, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:20:32:0120, list_pattern_mousemoved, id=1, type=0
2014-12-15 02:20:32:0166, list_pattern_mouseexited
2014-12-15 02:20:36:0534, search_update, hashmap
2014-12-15 02:20:37:0970, list_mouseentered, id=40471, type=1
2014-12-15 02:20:37:0970, list_mousemoved, id=40471, type=1
2014-12-15 02:20:37:0985, list_mousemoved, id=40471, type=1
2014-12-15 02:20:37:0985, list_mousemoved, id=40471, type=1
2014-12-15 02:20:38:0001, list_mousemoved, id=40471, type=1
2014-12-15 02:20:38:0032, list_mousemoved, id=40471, type=1
2014-12-15 02:20:38:0048, list_mousemoved, id=40471, type=1
2014-12-15 02:20:38:0063, list_mousemoved, id=40471, type=1
2014-12-15 02:20:38:0063, list_mousemoved, id=40471, type=1
2014-12-15 02:20:38:0079, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0094, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0110, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0126, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0141, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0157, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0157, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0172, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0188, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0204, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0219, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0235, list_mousemoved, id=4, type=0
2014-12-15 02:20:38:0250, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0074, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0090, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0105, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0121, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0121, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0136, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0152, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0152, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0183, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0183, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0199, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0214, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0230, list_mousemoved, id=4, type=0
2014-12-15 02:20:41:0246, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0246, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0277, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0495, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0511, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0511, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0542, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0558, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0573, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0963, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0979, list_mousemoved, id=40471, type=1
2014-12-15 02:20:41:0994, list_mousemoved, id=40471, type=1
2014-12-15 02:20:42:0010, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0026, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0026, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0057, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0057, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0072, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0088, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0104, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0119, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0135, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0135, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0150, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0166, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0182, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0197, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0213, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0213, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0228, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0244, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0260, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0275, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0275, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0306, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0306, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0322, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0338, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0353, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0369, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0369, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0384, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0400, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0431, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0447, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0447, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0462, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0478, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0494, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0494, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0509, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0525, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0540, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0556, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0556, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0572, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0587, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0681, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0681, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0696, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0696, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0728, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0743, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0743, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0759, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0774, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0790, list_mousemoved, id=4, type=0
2014-12-15 02:20:42:0806, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0242, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0258, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0274, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0289, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0305, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0336, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0352, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0383, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0398, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0414, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0430, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0445, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0882, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0898, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0913, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0929, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0929, list_mousemoved, id=4, type=0
2014-12-15 02:20:43:0945, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0302, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0318, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0318, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0333, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0349, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0364, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0364, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0380, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0396, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0411, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0427, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0442, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0442, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0458, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0474, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0489, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0505, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0520, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0536, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0536, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0552, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0567, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0598, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0630, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0645, list_mousemoved, id=4, type=0
2014-12-15 02:21:07:0645, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0020, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0035, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0051, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0051, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0066, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0082, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0098, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0113, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0113, list_mousemoved, id=4, type=0
2014-12-15 02:21:08:0129, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0144, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0160, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0176, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0191, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0191, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0222, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0238, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0254, list_mousemoved, id=40471, type=1
2014-12-15 02:21:08:0846, list_pattern_itemclicked, id=40471, type=1
2014-12-15 02:21:08:0878, edge_create, Tuple[0,1,0.0833930928395411,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 40548
2014-12-15 02:21:08:0878, edge_create, Tuple[1,2,0.6410832299153942,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 40848
2014-12-15 02:21:08:0878, edge_create, Tuple[1,3,0.9516944229078905,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 40483
2014-12-15 02:21:08:0878, edge_create, Tuple[1,4,0.325389066407363,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 40512
2014-12-15 02:21:08:0878, edge_create, Tuple[1,5,0.46552412679765953,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 40522
2014-12-15 02:21:08:0878, edge_create, Tuple[1,6,0.06674453104587863,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 40878
2014-12-15 02:21:08:0878, edge_create, Tuple[1,7,0.27446389927740644,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 40894
2014-12-15 02:21:08:0878, edge_create, Tuple[1,8,0.5437150924928218,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 41454
2014-12-15 02:21:08:0878, edge_create, Tuple[1,9,0.8042550953055004,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0878, answer_create, 1041798
2014-12-15 02:21:08:0893, edge_create, Tuple[1,10,0.05697893179730973,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 8832544
2014-12-15 02:21:08:0893, edge_create, Tuple[1,11,0.7930262047489711,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 7644118
2014-12-15 02:21:08:0893, edge_create, Tuple[1,12,0.9876717603319227,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 7344090
2014-12-15 02:21:08:0893, edge_create, Tuple[1,13,0.052015297886163325,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 10372667
2014-12-15 02:21:08:0893, edge_create, Tuple[1,14,0.6285208292120625,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 11883473
2014-12-15 02:21:08:0893, edge_create, Tuple[1,15,0.5528345773752148,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 13467173
2014-12-15 02:21:08:0893, edge_create, Tuple[1,16,0.843569161897489,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 13797704
2014-12-15 02:21:08:0893, edge_create, Tuple[1,17,0.05160456793256141,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 14452144
2014-12-15 02:21:08:0893, edge_create, Tuple[1,18,0.5789761693672841,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 14627155
2014-12-15 02:21:08:0893, edge_create, Tuple[1,19,0.6750716028100003,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 16018266
2014-12-15 02:21:08:0893, edge_create, Tuple[1,20,0.6534815200545795,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0893, answer_create, 17651399
2014-12-15 02:21:08:0909, edge_create, Tuple[1,21,0.15359230994140372,4,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0910, edge_create, Tuple[0,22,0.5426765812651787,2,1.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0910, pattern_create, 4
2014-12-15 02:21:08:0911, edge_create, Tuple[22,23,0.3947220317537996,2,1.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0911, edge_create, Tuple[0,24,0.46690375900257264,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0911, edge_create, Tuple[24,25,0.5688096260574751,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0911, edge_create, Tuple[24,26,0.0696891509242743,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0926, edge_create, Tuple[24,27,0.8098282468335056,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0926, edge_create, Tuple[24,28,0.29402199634318016,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0942, edge_create, Tuple[24,29,0.5216388155478643,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0942, edge_create, Tuple[24,30,0.8300640982135713,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0958, edge_create, Tuple[24,31,0.3885896740321052,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0958, edge_create, Tuple[24,32,0.21316750298156717,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0973, edge_create, Tuple[24,33,0.8020314734945799,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0973, edge_create, Tuple[24,34,0.4291900771082666,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0989, edge_create, Tuple[24,35,0.07881913733535639,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:08:0989, edge_create, Tuple[24,36,0.7594373433627617,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0004, edge_create, Tuple[24,37,0.6276621827993486,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0004, edge_create, Tuple[24,38,0.7351667131254088,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0020, edge_create, Tuple[24,39,0.9433705556688257,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0020, edge_create, Tuple[24,40,0.02713028707709364,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0036, edge_create, Tuple[24,41,0.822352232658108,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0036, edge_create, Tuple[24,42,0.06539295205795226,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0051, edge_create, Tuple[24,43,0.6055042235174248,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0051, edge_create, Tuple[24,44,0.2555587115498348,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0067, edge_create, Tuple[24,45,0.19287374793861267,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0067, edge_create, Tuple[24,46,0.0571086562312505,1,0.0,1418670802950,1418670802950]
2014-12-15 02:21:09:0082, discussion_open, 40471
2014-12-15 02:21:09:0535, list_mouseexited
2014-12-15 02:21:09:0535, list_mouseentered, type=detailAnswersList
2014-12-15 02:21:09:0972, list_mouseexited, type=detailAnswersList
2014-12-15 02:21:10:0518, diag_detail_itementered, id=45424, type=1
2014-12-15 02:21:10:0564, diag_detail_itemexited, id=45424, type=1
2014-12-15 02:21:11:0017, diag_detail_itementered, id=40471, type=1
2014-12-15 02:21:11:0251, diag_detail_itemexited, id=40471, type=1
2014-12-15 02:21:11:0360, diag_detail_itementered, id=0.46690375900257264, type=1
2014-12-15 02:21:11:0422, diag_detail_itemexited, id=0.46690375900257264, type=1
2014-12-15 02:21:11:0422, diag_detail_itementered, id=0.46690375900257264, type=1
2014-12-15 02:21:11:0469, diag_detail_itemexited, id=0.46690375900257264, type=1
2014-12-15 02:21:11:0578, diag_detail_itementered, id=-98085132, type=3
2014-12-15 02:21:12:0015, diag_detail_itemexited, id=-98085132, type=3
2014-12-15 02:21:12:0374, diag_detail_itementered, id=0.9516944229078905, type=4
2014-12-15 02:21:12:0405, diag_detail_itemexited, id=0.9516944229078905, type=4
2014-12-15 02:21:12:0592, diag_detail_itementered, id=0.9516944229078905, type=4
2014-12-15 02:21:12:0624, diag_detail_itemexited, id=0.9516944229078905, type=4
2014-12-15 02:21:13:0138, diag_detail_itementered, id=40471, type=1
2014-12-15 02:21:14:0418, diag_detail_itemexited, id=40471, type=1
2014-12-15 02:21:15:0623, diag_detail_itementered, id=0.5426765812651787, type=2
2014-12-15 02:21:15:0716, diag_detail_itemexited, id=0.5426765812651787, type=2
2014-12-15 02:21:15:0732, diag_detail_itementered, id=105512454, type=3
2014-12-15 02:21:16:0294, diag_detail_itemexited, id=105512454, type=3
2014-12-15 02:21:16:0481, diag_detail_itementered, id=0.27446389927740644, type=4
2014-12-15 02:21:16:0496, diag_detail_itemexited, id=0.27446389927740644, type=4
2014-12-15 02:21:16:0512, diag_detail_itementered, id=0.0833930928395411, type=4
2014-12-15 02:21:16:0543, diag_detail_itemexited, id=0.0833930928395411, type=4
2014-12-15 02:21:16:0855, answer_open, VisualItem[tree.nodes,7,id=40878,type=21,title=,body=<p>There are several differences between HashMap and Hashtable in Java:</p>

<ol>
<li><a href="http://java.sun.com/javase/6/docs/api/java/util/Hashtable.html">Hashtable</a> is synchronized, whereas <a href="http://java.sun.com/javase/6/docs/api/java/util/HashMap.html">HashMap</a> is not.  This makes <code>HashMap</code> better for non-threaded applications, as unsynchronized Objects typically perform better than synchronized ones.</li>
<li><code>Hashtable</code> does not allow null keys or values.  <code>HashMap</code> allows one null key and any number of <code>null</code> values.</li>
<li>One of HashMap's subclasses is <a href="http://java.sun.com/javase/6/docs/api/java/util/LinkedHashMap.html">LinkedHashMap</a>, so in the event that you'd want predictable iteration order (which is insertion order by default), you could easily swap out the <code>HashMap</code> for a <code>LinkedHashMap</code>.  This wouldn't be as easy if you were using <code>Hashtable</code>.</li>
</ol>

<p>Since synchronization is not an issue for you, I'd recommend <code>HashMap</code>. If synchronization becomes an issue, you may also look at <a href="http://docs.oracle.com/javase/6/docs/api/java/util/concurrent/ConcurrentHashMap.html">ConcurrentHashMap</a>.</p>
,solution=,x=0.0,y=0.0,viewcount=0,answercount=0,acceptedanswerid=-1,owner=Anonymous,lasteditdate=1418670802950L,lastactivitydate=0L,tags=,score=825,searchfield=]
2014-12-15 02:21:16:0855, answer_open, VisualItem[tree.nodes,7,id=40878,type=21,title=,body=<p>There are several differences between HashMap and Hashtable in Java:</p>

<ol>
<li><a href="http://java.sun.com/javase/6/docs/api/java/util/Hashtable.html">Hashtable</a> is synchronized, whereas <a href="http://java.sun.com/javase/6/docs/api/java/util/HashMap.html">HashMap</a> is not.  This makes <code>HashMap</code> better for non-threaded applications, as unsynchronized Objects typically perform better than synchronized ones.</li>
<li><code>Hashtable</code> does not allow null keys or values.  <code>HashMap</code> allows one null key and any number of <code>null</code> values.</li>
<li>One of HashMap's subclasses is <a href="http://java.sun.com/javase/6/docs/api/java/util/LinkedHashMap.html">LinkedHashMap</a>, so in the event that you'd want predictable iteration order (which is insertion order by default), you could easily swap out the <code>HashMap</code> for a <code>LinkedHashMap</code>.  This wouldn't be as easy if you were using <code>Hashtable</code>.</li>
</ol>

<p>Since synchronization is not an issue for you, I'd recommend <code>HashMap</code>. If synchronization becomes an issue, you may also look at <a href="http://docs.oracle.com/javase/6/docs/api/java/util/concurrent/ConcurrentHashMap.html">ConcurrentHashMap</a>.</p>
