Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
52279,2,,51390,9/9/2008 16:25,6,,"<p>They took forever to load up and get going in the browser, and then for a lot of people they didn't work. When they finally did load, the interfaces were ugly and clunky. I think the poor user experience was a big step towards making applets obsolete.</p>

<p>So to answer the original question I have a question of my own - you ask ""Why don't sites use java applets anymore"", and my response is ""why would anyone want to?""</p>
",543,bpapa,,,,9/9/2008 16:25,,,,0,,,
52350,2,,52343,9/9/2008 17:05,1,,"<p>I'm guessing you are using a native-code&ndash;based database driver (JDBC driver type 1 or 2). And I'm guessing that driver is buggy. If you could provide more information about the driver and your datasource configuration or connection string, it might help determine some answers.</p>
",3474,erickson,,,,9/9/2008 17:05,,,,0,,,
52362,2,,52353,9/9/2008 17:11,-4,,"<p>I doubt you want to do it programmatically unless you just want to do it once and store it for future use.  It's a costly thing to do.  There's no sizeof() operator in Java, and even if there was, it would only count the cost of the references to other objects and the size of the primitives.</p>

<p>One way you could do it is to serialize the thing to a File and look at the size of the file, like this:</p>

<pre><code>Serializable myObject;
ObjectOutputStream oos = new ObjectOutputStream (new FileOutputStream (""obj.ser""));
oos.write (myObject);
oos.close ();
</code></pre>

<p>Of course, this assumes that each object is distinct and doesn't contain non-transient references to anything else.</p>

<p>Another strategy would be to take each object and examine its members by reflection and add up the sizes (boolean &amp; byte = 1 byte, short &amp; char = 2 bytes, etc.), working your way down the membership hierarchy.  But that's tedious and expensive and ends up doing the same thing the serialization strategy would do.</p>
",4223,jodonnell,,,,9/9/2008 17:11,,,,1,,,
52377,2,,52353,9/9/2008 17:15,3,,"<p>There isn't a method call, if that's what you're asking for. With a little research, I suppose you could write your own. A particular instance has a fixed sized derived from the number of references and primitive values plus instance bookkeeping data. You would simply walk the object graph. The less varied the row types, the easier.</p>

<p>If that's too slow or just more trouble than it's worth, there's always good old-fashioned  row counting rule-of-thumbs.</p>
",4893,sblundy,,,,9/9/2008 17:15,,,,0,,,
52391,2,,52353,9/9/2008 17:19,18,,"<p>If you would just like to know how much memory is being used in your JVM, and how much is free, you could try something like this:</p>

<pre><code>// Get current size of heap in bytes
long heapSize = Runtime.getRuntime().totalMemory();

// Get maximum size of heap in bytes. The heap cannot grow beyond this size.
// Any attempt will result in an OutOfMemoryException.
long heapMaxSize = Runtime.getRuntime().maxMemory();

// Get amount of free memory within the heap in bytes. This size will increase
// after garbage collection and decrease as new objects are created.
long heapFreeSize = Runtime.getRuntime().freeMemory();
</code></pre>

<p>I found this <a href=""http://exampledepot.com/egs/java.lang/GetHeapSize.html?l=new"">here</a>.</p>

<p>edit: I thought this might be helpful as the question author also stated he would like to have logic that handles ""read as many rows as possible until I've used 32MB of memory.""</p>
",4249,matt b,4249,matt b,9/9/2008 17:24,9/9/2008 17:24,,,,4,,,
52393,2,,52353,9/9/2008 17:19,8,,"<p>You have to walk the objects using reflection.  Be careful as you do:</p>

<ul>
<li>Just allocating an object has some overhead in the JVM.  The amount varies by JVM so you might make this value a parameter.  At least make it a constant (8 bytes?) and apply to anything allocated.</li>
<li>Just because <code>byte</code> is theoretically 1 byte doesn't mean it takes just one in memory.</li>
<li>There will be loops in object references, so you'll need to keep a <code>HashMap</code> or somesuch <em>using object-equals as the comparator</em> to eliminate infinite loops.</li>
</ul>

<p>@<a href=""#52362"">jodonnell</a>: I like the simplicity of your solution, but many objects aren't Serializable (so this would throw an exception), fields can be transient, and objects can override the standard methods.</p>
",4926,Jason Cohen,,,,9/9/2008 17:19,,,,3,,,
52395,2,,52353,9/9/2008 17:20,4,,"<p>You have to measure it with a tool, or estimate it by hand, and it depends on the JVM you are using.</p>

<p>There is some fixed overhead per object. It's JVM-specific, but I usually estimate 40 bytes. Then you have to look at the members of the class. Object references are 4 (8) bytes in a 32-bit (64-bit) JVM. Primitive types are: </p>

<ul>
<li>boolean and byte: 1 byte</li>
<li>char and short: 2 bytes</li>
<li>int and float: 4 bytes</li>
<li>long and double: 8 bytes</li>
</ul>

<p>Arrays follow the same rules; that is, it's an object reference so that takes 4 (or 8) bytes in your object, and then its length multiplied by the size of its element.</p>

<p>Trying to do it programmatically with calls to <code>Runtime.freeMemory()</code> just doesn't give you much accuracy, because of asynchronous calls to the garbage collector, etc. Profiling the heap with -Xrunhprof or other tools will give you the most accurate results.</p>
",3474,erickson,3474,,12/26/2012 4:04,12/26/2012 4:04,,,,4,,,
52401,2,,52353,9/9/2008 17:22,16,,"<p>Firstly ""the size of an object"" isn't a well-defined concept in Java. You could mean the object itself, with just its members, the Object and all objects it refers to (the reference graph). You could mean the size in memory or the size on disk. And the JVM is allowed to optimise things like Strings.</p>

<p>So the only correct way is to ask the JVM, which a good profiler (I use <a href=""http://www.yourkit.com"">YourKit</a>), which probably isn't what you want.</p>

<p>However, from the description above it sounds like each row will be self-contained, and not have a big dependency tree, so the serialization method will probably be a good approximation on most JVMs. The easiest way to do this is as follows:</p>

<pre><code> Serializable ser;
 ByteArrayOutputStream baos = new ByteArrayOutputStream();
 ObjectOutputStream oos = new ObjectOutputStream(baos);
 oos.writeObject(ser);
 oos.close();
 return baos.size();
</code></pre>

<p>Remember that if you have objects with common references this <em>will not</em> give the correct result, and size of serialization will not always match size in memory, but it is a good approximation. The code will be a bit more efficient if you initialise the ByteArrayOutputStream size to a sensible value.</p>
",5346,Nick Fortescue,,,,9/9/2008 17:22,,,,5,,,
52458,2,,52343,9/9/2008 17:50,1,,"<p>JVMTI is the debugging and profiling protocol. So, I'm guessint it's something peculiar to the environment you are attempting to run your application in.</p>
",4725,Tom Hawtin - tackline,,,,9/9/2008 17:50,,,,0,,,
52568,2,,52353,9/9/2008 18:42,38,,"<p>Some years back Javaworld had <a href=""http://www.javaworld.com/javaworld/javaqa/2003-12/02-qa-1226-sizeof.html"">an article on determining the size of composite and potentially nested Java objects</a>, they basically walk through creating a sizeof() implementation in Java. The approach basically builds on other work where people experimentally identified the size of primitives and typical Java objects and then apply that knowledge to a method that recursively walks an object graph to tally the total size.</p>

<p>It is always going to be somewhat less accurate than a native C implementation simply because of the things going on behind the scenes of a class but it should be a good indicator.</p>

<p>Alternatively a SourceForge project appropriately called <a href=""http://sourceforge.net/projects/sizeof"">sizeof</a> that offers a Java5 library with a sizeof() implementation.</p>

<p>P.S. Do not use the serialization approach, there is no correlation between the size of a serialized object and the amount of memory it consumes when live.</p>
",1996,Boris Terzic,,,,9/9/2008 18:42,,,,2,,,
52577,2,,50398,9/9/2008 18:46,2,,"<p>We used <a href=""http://jnbridge.com"" rel=""nofollow"">JNBridge</a> for this, and it worked great.  It handles Java->.NET and vice versa, all in-proc.</p>
",4223,jodonnell,,,,9/9/2008 18:46,,,,0,,,
52682,2,,52353,9/9/2008 19:24,191,,"<p>You can use the <a href=""http://docs.oracle.com/javase/7/docs/api/java/lang/instrument/Instrumentation.html"">java.lang.instrument package</a></p>

<p>Compile and put this class in a JAR:</p>

<pre><code>import java.lang.instrument.Instrumentation;

public class ObjectSizeFetcher {
    private static Instrumentation instrumentation;

    public static void premain(String args, Instrumentation inst) {
        instrumentation = inst;
    }

    public static long getObjectSize(Object o) {
        return instrumentation.getObjectSize(o);
    }
}
</code></pre>

<p>Add the following to your <code>MANIFEST.MF</code>:</p>

<pre><code>Premain-Class: ObjectSizeFetcher
</code></pre>

<p>Use getObjectSize:</p>

<pre><code>public class C {
    private int x;
    private int y;

    public static void main(String [] args) {
        System.out.println(ObjectSizeFetcher.getObjectSize(new C()));
    }
}
</code></pre>

<p>Invoke with:</p>

<pre><code>java -javaagent:ObjectSizeFetcherAgent.jar C
</code></pre>
",5438,Stefan Karlsson,1396594,,9/7/2013 2:08,9/7/2013 2:08,,,,6,,,
52691,2,,51574,9/9/2008 19:28,61,,"<p>If you were using JGraph, you should give a try to <a href=""http://jgrapht.sourceforge.net/"">JGraphT</a> which is designed for algorithms.  One of its features is visualization using the JGraph library. It's still developed, but pretty stable. I analyzed the complexity of JGraphT algorithms some time ago.  Some of them aren't the quickest, but if you're going to implement them on your own and need to display your graph, then it might be the best choice.  I really liked using its API, when I quickly had to write an app that was working on graph and displaying it later.</p>
",3666,e-bartek,294317,,4/17/2013 15:32,4/17/2013 15:32,,,,1,,,
52710,2,,52701,9/9/2008 19:36,1,,"<p>Perhaps Motorola's own site</p>

<p><a href=""http://developer.motorola.com/?WT.mc_id=ca_hp_mdc"" rel=""nofollow"">link</a></p>
",1419,Galbrezu,,,,9/9/2008 19:36,,,,0,,,
52829,2,,52701,9/9/2008 20:29,0,,"<p>Yeah, the act of asking the question pointed me in the direction of an answer, and I found this:<br />
<a href=""https://developer.motorola.com/docstools/motodevstudio/"" rel=""nofollow"">https://developer.motorola.com/docstools/motodevstudio/</a><br />
I could still use some pointers from someone of what to expect if anyone has done this before.</p>
",3043,Joel Coehoorn,3043,Joel Coehoorn,10/22/2008 17:42,10/22/2008 17:42,,,,0,,,
52882,2,,52874,9/9/2008 20:54,0,,"<p>Run a command inside a timer like pinging the server..</p>
",4337,Gulzar,,,,9/9/2008 20:54,,,,0,,,
52885,2,,52874,9/9/2008 20:55,1,,"<p>Wouldn't it be easier to disable the power management on the server?  It might be argued that servers shouldn't go into powersave mode?</p>
",4913,zigdon,,,,9/9/2008 20:55,,,,2,,,
52888,2,,52874,9/9/2008 20:56,2,,"<p>I have a very brute-force technique of moving the mouse 1 point in the x direction and then back every 3 minutes.</p>

<p>There may me a more elegant solution but it's a quick fix.</p>
",730,Keng,,,,9/9/2008 20:56,,,,0,,,
52906,2,,52874,9/9/2008 21:05,8,,"<p>On Windows, use the <a href=""http://msdn.microsoft.com/en-us/library/ms724947.aspx"" rel=""nofollow"">SystemParametersInfo</a> function.  It's a Swiss army-style function that lets you get/set all sorts of system settings.</p>

<p>To disable the screen shutting off, for instance:</p>

<pre><code>SystemParametersInfo( SPI_SETPOWEROFFACTIVE, 0, NULL, 0 );
</code></pre>

<p>Just be sure to set it back when you're done...</p>
",863,Matt Dillard,,,,9/9/2008 21:05,,,,2,,,
52913,2,,52874,9/9/2008 21:08,0,,"<p>I'd just do a function (or download a freebie app) that moves the mouse around. Inelegant, but easy.</p>
",5433,Paul,,,,9/9/2008 21:08,,,,0,,,
52915,2,,51266,9/9/2008 21:10,0,,"<p>The really big hit here is being taken by the C++ code. The web interface is fairly lightly used to configure the devices; where we're really struggling is to handle the data volumes that the devices deliver once configured.</p>

<p>Every piece of data we get back from the device has an identifier in it which points back to the device context, and we need to look that up. Right now there's a series of shared memory objects that are maintained by the Java/UI code and referred to by the C++ code, and that's the bottleneck. Because of that architecture we cannot move the C++ data handling off to another machine. We need to be able to scale out so that various subsets of devices can be handled by different machines, but then we lose the ability to do that context lookup, and that's the problem I'm trying to resolve: how to offload the real-time data processing to other boxes while still being able to refer to the device context.</p>

<p>I should note we have no control over the protocol used by the devices themselves, and there is no possible chance that situation will change.</p>
",826,Andrew,,,,9/9/2008 21:10,,,,0,,,
52961,2,,52701,9/9/2008 21:29,2,,"<p>I've never used Morotolla's SDK but from my limited work in JME the real hook in the 3rd party tools are the emulators. Setting up a JME dev environment quickly is something that Sun got surprisingly right. Just get NetBeans with the JME pack and there is a regular emulator right in the IDE, and then you can hook in other proprietary emulators such as those from Motorolla.</p>

<p>Not sure what kind of apps you are looking to do, but if you're interested in games I thought <a href=""http://rads.stackoverflow.com/amzn/click/0672326655"" rel=""nofollow"">Beginning Mobile Phone Game Programming</a> was a great starting point:  </p>
",543,bpapa,,,,9/9/2008 21:29,,,,1,,,
52966,2,,52874,9/9/2008 21:31,7,,"<p>I use this code to keep my workstation from locking. It's currently only set to move the mouse once every minute, you could easily adjust it though.</p>

<p>It's a hack, not an elegant solution.</p>

<pre><code>import java.awt.*;
import java.util.*;
public class Hal{

    public static void main(String[] args) throws Exception{
    	Robot hal = new Robot();
    	Random random = new Random();
    	while(true){
    		hal.delay(1000 * 60);
    		int x = random.nextInt() % 640;
    		int y = random.nextInt() % 480;
    		hal.mouseMove(x,y);
    	}
    }
}
</code></pre>
",1310,ScArcher2,,,,9/9/2008 21:31,,,,3,,,
53089,2,,51276,9/9/2008 22:56,2,,"<p>Your question is a little large, the answer vary a lot</p>

<ul>
<li>If you are using Just In Time compilation (JIT) or not</li>
<li>When you are using,, if your process is executed for a long time or not</li>
</ul>

<p>All recent JVM use JIT, but on old JVM the java code is several time slower that native code.</p>

<p>If you have a server that run for a long period of time or batch that execute the same code again and again, the difference and up being very low.</p>

<p>We wrote the same batch both in C++ and in Java and run it with different dataset, the result differ for about 3 second, with dataset taking from 5 minutes to several hours.</p>

<p>But be careful, they are special case that there will be an important difference, for example the batch that need a lot memory.</p>
",,Guillaume Cot&#233;,,,,9/9/2008 22:56,,,,0,,,
53147,2,,53098,9/9/2008 23:34,1,,"<p>this may be useful:</p>

<p><a href=""http://code.google.com/p/openid4java"" rel=""nofollow"">http://code.google.com/p/openid4java</a></p>
",2847,John Boker,,,,9/9/2008 23:34,,,,0,,,
53176,2,,52874,9/9/2008 23:49,3,,"<p>Wouldn't all the suggestions moving the mouse back and forth drive the user crazy?  I know I'd remove any app that would do that as soon as I can isolate it.</p>
",4913,zigdon,,,,9/9/2008 23:49,,,,1,,,
53188,2,,53098,9/9/2008 23:56,1,,"<p>or pick another option from:
<a href=""http://wiki.openid.net/Libraries"" rel=""nofollow"">http://wiki.openid.net/Libraries</a>
they are:</p>

<ul>
<li><a href=""http://code.sxip.com/openid4java/"" rel=""nofollow"">openid4java</a></li>
<li><a href=""http://wso2.org/projects/solutions/identity/"" rel=""nofollow"">WSO OpenID Library</a></li>
<li><a href=""http://code.google.com/p/joid/"" rel=""nofollow"">joid</a></li>
<li><a href=""http://netmesh.org/downloads/"" rel=""nofollow"">NetMesh InfoGrid LID</a></li>
</ul>
",459,dlamblin,,,,9/9/2008 23:56,,,,0,,,
53276,2,,52874,9/10/2008 1:21,1,,"<p>I've been using <a href=""http://developer.apple.com/documentation/Darwin/Reference/ManPages/man1/pmset.1.html"" rel=""nofollow"">pmset</a> to control sleep mode on my Mac for awhile now, and it's pretty easy to integrate. Here's a rough example of how you could call that program from Java to disable/enable sleep mode. Note that you need root privileges to run pmset, and therefore you'll need them to run this program.</p>

<pre><code>import java.io.BufferedInputStream;
import java.io.IOException;

/**
 * Disable sleep mode (record current setting beforehand), and re-enable sleep
 * mode. Works with Mac OS X using the ""pmset"" command.
 */
public class SleepSwitch {

    private int sleepTime = -1;

    public void disableSleep() throws IOException {
        if (sleepTime != -1) {
            // sleep time is already recorded, assume sleep is disabled
            return;
        }

        // query pmset for the current setting
        Process proc = Runtime.getRuntime().exec(""pmset -g"");
        BufferedInputStream is = new BufferedInputStream(proc.getInputStream());
        StringBuffer output = new StringBuffer();
        int c;
        while ((c = is.read()) != -1) {
            output.append((char) c);
        }
        is.close();

        // parse the current setting and store the sleep time
        String outString = output.toString();
        String setting = outString.substring(outString.indexOf("" sleep\t"")).trim();
        setting = setting.substring(7, setting.indexOf("" "")).trim();
        sleepTime = Integer.parseInt(setting);

        // set the sleep time to zero (disable sleep)
        Runtime.getRuntime().exec(""pmset sleep 0"");
    }

    public void enableSleep() throws IOException {
        if (sleepTime == -1) {
            // sleep time is not recorded, assume sleep is enabled
            return;
        }

        // set the sleep time to the previously stored value
        Runtime.getRuntime().exec(""pmset sleep "" + sleepTime);

        // reset the stored sleep time
        sleepTime = -1;
    }
}
</code></pre>
",2783,David Crow,,,,9/10/2008 1:21,,,,2,,,
53285,2,,53128,9/10/2008 1:29,1,,"<p>You seem to be closing the connection properly - except for the case where prepStmt.close() throws a SQLException, I can't find a connection leak.</p>

<p>What pool implementation are you using? When you close a connection, the pool need not close the underlying MySQL connection immediately - after all that is the point of a connection pool! So from MySQL side, the connections would look alive, although your app is not using any; they might simply be held by the TC connection pool.</p>

<p>You might want to experiment with the settings of the connection pool.Ask it to shrink the pool when the system is idle. Or, ask it to refresh all connections periodically. Or, have a strict upper bound on the number of concurrent connections it ever gets from MySQL etc.</p>

<p>One way to check if your code has a connection leak is to force the ds.getConnection() to always open a new physical connection and conn.close() to release the connection (if your connection pool has settings for those). Then if you watch the connections on MySQL side, you might be able to figure out if the code really has a connection leak or not.</p>
",3973,binil,,,,9/10/2008 1:29,,,,0,,,
53384,2,,53316,9/10/2008 3:39,0,,"<p>LOB/CLOB column may not be large enough.  Hibernate has some default column sizes for LOB/CLOB that are relatively small (may depend on db).  Anyway, try something like this:</p>

<pre><code>@Lob 
@Column(length=2147483648)
</code></pre>

<p>Adjust the length (in bytes) based on your needs.</p>
",3803,Todd,,,,9/10/2008 3:39,,,,3,,,
53419,2,,53365,9/10/2008 4:39,1,,"<p>Try using:</p>

<pre><code>log4j.logger.net.sf.hibernate=DEBUG
log4j.logger.org.hibernate=DEBUG
</code></pre>

<p>That's the finest level you'll get. If it does not show the information you want, then it's not possible.</p>
",4213,Marcio Aguiar,,,,9/10/2008 4:39,,,,0,,,
53422,2,,53387,9/10/2008 4:41,1,,"<p>The second requires the spring framework. The only runnable things I could find were a client in eclipse-spring-jdbc-tutorial.zip\SpringJdbc\src\test\de\laliluna\library\TestClient.java and one in eclipse-spring-jdbc-tutorial.zip\SpringJdbc\src\de\laliluna\library\sample\MyApplication.java. If you open it in eclipse (it is an eclipse project), and compile, provided the Spring framework is installed, you should be able to run both.</p>
",80075,Tony BenBrahim,,,,9/10/2008 4:41,,,,0,,,
53442,2,,53387,9/10/2008 4:58,5,,"<p>I usually debug this by going the the manager page and making sure that all of the contexts are deployed (<a href=""http://localhost:8080/manager/html"">http://localhost:8080/manager/html</a>). </p>

<p>It sounds like app2 has not been deployed properly or is not starting up because of some other error.</p>

<p>I would look at the logs. There may be a bunch of information in there but usually it explains what is broken.</p>
",4682,Casey Watson,,,,9/10/2008 4:58,,,,0,,,
53447,2,,52874,9/10/2008 5:03,6,,"<p>I've heard stories of people getting a large sub-woofer, then duct taping a box lid to the top. You can then put the mouse in the box and turn up the music. Preferably something with a lot of bass that will keep the mouse moving around.</p>
",4682,Casey Watson,4682,,5/20/2009 14:48,5/20/2009 14:48,,,,3,,,
53449,2,,53379,9/10/2008 5:06,1,,"<p>yes, you can write a wrapper class around your connection pool, and a wraper around the connection
so lets say you have:</p>

<pre>
OracleConnection conn=connectionPool.getConnection(""java:scott@mydb"");
</pre>

<p>Change it to:</p>

<pre>
public class LoggingConnectionPool extends ConnectionPool{
    public OracleConnection getConnection(String datasourceName, String module, String action){
    	OracleConnection conn=getConnection(datasourceName);
    	CallableStatement call=conn.preparedCall(""begin dbms_application_info.setModule(module_name => ?, action_name => ?); end;"");
    	try{
    		call.setString(1,module);
    		call.setString(2,action);
    		call.execute();
    	finally{
    		call.close();
    	}
    	return new WrappedOracleConnection(conn);
    }
</pre>

<p>Note the use of WrappedOracleConnection above. You need this because you need to trap the close call</p>

<pre>
public class WrappedOracleConnection extends OracleConnection{
    public void close(){
    	CallableStatement call=this.preparedCall(""begin dbms_application_info.setModule(module_name => ?, action_name => ?); end;"");
    	try{
    		call.setNull(1,Types.VARCHAR);
    		call.setNull(2,Types.VARCHAR);
    		call.execute();
    	finally{
    		call.close();
    	}
    }

    // and you need to implement every other method
    //for example
    public CallableStatement prepareCall(String command){
    	return super.prepareCall(command);
    }
    ...
}
</pre>

<p>Hope this helps, I do something similar on a development server to catch connections that are not closed (not returned to the pool).</p>
",80075,Tony BenBrahim,,,,9/10/2008 5:06,,,,0,,,
53534,2,,53387,9/10/2008 6:45,0,,"<p>I checked out the Tomcat manager.  It says running=true but when I click on the link ""/"", it goes to the same Status 404 not available page.  I also tried it with the some of the samples that came with the Spring Framework zip file.  Those aren't working.</p>

<p>The strange thing is that some of the ones I've downloaded from random sites are working.  Does Spring have a back-wards compatibility issue?</p>

<p>Edit: also, I've tried importing it into eclipse but I can't seem to do it directly.  Does it require an ANT or Maven build first?</p>
",,Steve,,Steve,9/10/2008 6:53,9/10/2008 6:53,,,,1,,,
53626,2,,53623,9/10/2008 8:29,0,,"<p>This might help: <a href=""http://www.sourcecodeonline.com/details/whois_search_using_c_.html"" rel=""nofollow"">Whois search using C#</a></p>
",5369,HalFas,,,,9/10/2008 8:29,,,,2,,,
53631,2,,53623,9/10/2008 8:33,3,,"<p>I think, the easiest way is a socket connection to a whois server on port 43. Send the domainname followed by a newline and read the response.</p>
",4980,Thomas A. Hirsch,,,,9/10/2008 8:33,,,,0,,,
53632,2,,53623,9/10/2008 8:36,0,,"<p>Here's the Java solution, which just opens up a shell and runs <code>whois</code>:</p>

<pre><code>import java.io.*;
import java.util.*;

public class ExecTest2 {
    public static void main(String[] args) throws IOException {
        Process result = Runtime.getRuntime().exec(""whois stackoverflow.com"");

        BufferedReader output = new BufferedReader(new InputStreamReader(result.getInputStream()));
        StringBuffer outputSB = new StringBuffer(40000);
        String s = null;

        while ((s = output.readLine()) != null) {
            outputSB.append(s + ""\n"");
            System.out.println(s);
        }

        String whoisStr = output.toString();
    }
}
</code></pre>
",422,Chris Bunch,422,Chris Bunch,9/10/2008 8:48,9/10/2008 8:48,,,,0,,,
53821,2,,53808,9/10/2008 11:48,5,,"<ol>
<li>Write a function to swap variable values using pointers (Really poor ones will fall for this)</li>
<li>Write a program to find the distance between two points in the XY plane. Make use of a class to store the points.</li>
<li>Demonstrate the use of polymorphism in java using as simple program.</li>
<li>Write a program to print the first n prime numbers.</li>
<li>Write a program to replace a string in a file with another.</li>
</ol>
",184,Niyaz,,,,9/10/2008 11:48,,,,1,,,
53828,2,,53808,9/10/2008 11:53,9,,"<p>Is there any reason why it has to be on a whiteboard?  Personally, I'd rather sit them in front of a keyboard and have them write some code.  Our test used to be a simple 100 (IIRC) line Swing text editor.  We then broke it a few simple ways, some making the code not compile and some a little more subtle, and gave the candidates half and hour and a list of problems to fix.</p>

<p>Even if you can't have them do anything hands on make sure that you do give them some explicitly technical questions.  In another round of interviews there were a surprising number of recent graduates who were  just buzzword-spouting IDE-jockeys, so they could look OKish waving their hands around in front of a whiteboard talking about Enterprise-this and SOA-that, but when given a simple Java fundamentals multiple choice exam asking things about what <code>final</code> and <code>protected</code> meant did horrifyingly badly.</p>
",3171,Dave Webb,3171,Dave Webb,9/10/2008 12:10,9/10/2008 12:10,,,,1,,,
53830,2,,53808,9/10/2008 11:55,6,,"<p>Some stuff that has showed up on SO:</p>

<ul>
<li>IsPalindrome(string s)</li>
<li>ReverseWordsInString(string s): ""I know java"" --> ""java know I""</li>
</ul>

<p>Other stuff that springs to mind:</p>

<ul>
<li>multiply a Vector with a Matrix (can this be done OO-Style?)</li>
<li><code>echo</code> (yes, a simple clone of the unix tool)</li>
<li><code>cat</code> (15 min should be enough, should weed out the clueless)</li>
<li>a simple container for <code>int</code>s. Like <code>ArrayList</code>. <strong>Bonus question</strong>: Generic?</li>
</ul>
",2260,Daren Thomas,,,,9/10/2008 11:55,,,,0,,,
53831,2,,53820,9/10/2008 11:57,1,,"<p>Usually when an application is in ""full screen"" mode it will take over the entire desktop.  For a user to get to another window they would have to alt-tab to it.  At that point windows would minimize the full screen app so that the other application could come to the front. </p>

<p>This sounds like it may be a bug (undocumented feature...) in windows.  It should probably not be doing this for a dual screen setup.  </p>

<p>One option to fix this is rather than setting it to be ""full screen"" just make the window the same size as the screen with location (0,0).  You can get screen information from the <a href=""http://java.sun.com/j2se/1.4.2/docs/api/java/awt/GraphicsDevice.html#getConfigurations%28%29"" rel=""nofollow"">GraphicsConfigurations on the GraphicsDevice</a>.  </p>
",3535,John Meagher,,,,9/10/2008 11:57,,,,1,,,
53847,2,,53808,9/10/2008 12:09,7,,"<p>I've always thought that algorithmic questions should be language agnostic. If you want to test the java level of a student, focus on the language: its keywords (from common one like static to more exotic one, like volatile), generics, overloading, boxing/unboxing of variable, standard libraries.</p>
",1730,Nicolas,,,,9/10/2008 12:09,,,,0,,,
53854,2,,53845,9/10/2008 12:12,0,,"<p><a href=""http://forums.java.net/jive/message.jspa?messageID=20064"" rel=""nofollow"">Here</a> is an in length discussion about the topic. It includes discussion about different compilers and IDEs.</p>
",184,Niyaz,,,,9/10/2008 12:12,,,,2,,,
53856,2,,53845,9/10/2008 12:13,10,,"<p>To compile the Java program MyJavaProg.java, type:</p>

<pre><code>gcj -c -g -O MyJavaProg.java
</code></pre>

<p>To link it, use the command:</p>

<pre><code>gcj --main=MyJavaProg -o MyJavaProg MyJavaProg.o
</code></pre>

<p>and then linking to create an executable mycxxprog.exe</p>

<pre><code>g++ -o mycxxprog.exe mycxxprog.o
</code></pre>
",1288,Bill the Lizard,,,,9/10/2008 12:13,,,,0,,,
53895,2,,53808,9/10/2008 12:36,0,,"<p>I agree with <a href=""http://stackoverflow.com/questions/53808/good-15-minute-java-question-to-ask-recent-college-graduate#53847"" rel=""nofollow"">Nicolas</a> in regards to separating the algorithmic questions from the actual language questions. </p>

<p>One thing that you might want to consider is giving them a couple simple algorithm questions that they can write up the pseudo code for on the white board (ex. ""Explain to me the <a href=""http://en.wikipedia.org/wiki/Bubble_sort"" rel=""nofollow"">Bubble sort</a> and show me the pseudo code for it."" </p>

<p>Then once they have demonstrated their algorithmic knowledge you can move on to the Java questions. Since some people work better in front of a computer than in front of the whiteboard, I would give them something simple, but leveraging their knowledge of Java, that they can implement in 30 minutes or so in using the same IDE that you are using at the company. This way if they claim to know the IDE you can also get an idea of how well they know it.</p>
",1185,Rob,,,,9/10/2008 12:36,,,,0,,,
53912,2,,53128,9/10/2008 12:42,0,,"<p>One thing that @binil missed, you are not closing the result set in the case of an exception.  Depending on the driver implementation this may cause the connection to stay open.  Move the result.close() call to the finally block.  </p>
",3535,John Meagher,,,,9/10/2008 12:42,,,,2,,,
53992,2,,53562,9/10/2008 13:10,3,,"<p>I believe you need to add the cache annotations to tell hibernate how to use the second-level cache (read-only, read-write, etc). This was the case in my app (using spring / traditional hibernate and ehcache, so your mileage may vary). Once the caches were indicated, I started seeing messages that they were in use from hibernate.</p>
",4276,Tim Howland,,,,9/10/2008 13:10,,,,0,,,
54023,2,,54017,9/10/2008 13:23,12,,"<p>I just found <a href=""http://www.javaposse.com/"" rel=""nofollow"">JavaPosse</a>, which is basically a Java-related newscast</p>
",4257,pkaeding,,,,9/10/2008 13:23,,,,0,,,
54029,2,,54017,9/10/2008 13:26,0,,"<p>Also, <a href=""http://stackoverflow.com/questions/1644/what-good-technology-podcasts-are-out-there"" rel=""nofollow"">this question</a> is kind of related, though it isn't java-specific.</p>
",4257,pkaeding,,,,9/10/2008 13:26,,,,0,,,
54032,2,,54017,9/10/2008 13:27,38,,"<ol>
<li><a href=""http://www.javaworld.com/podcasts/"">javaworld</a></li>
<li><a href=""http://www.javaposse.com/"">JavaPosse</a></li>
<li><a href=""http://java.net/pub/ct/mobileandembedded"">Java Mobility</a></li>
<li><a href=""http://java.sun.com/developer/media/"">Sun Developer Network</a></li>
<li><a href=""http://www.informit.com/podcasts/index.aspx?st=60291"">Informit Java podcasts</a></li>
</ol>
",123,Prakash,,,,9/10/2008 13:27,,,,1,,,
