79588,A,64989,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-09-17 03:15:00,NULL,E,,"<p>Does your code by any change use any JNI? (i.e. are you running any native code launched from Java?).</p>

<p>We've seen a similar behavior, but JDK 1.6.0_05. App appears to deadlock, but Jstack shows threads waiting for a lock that no other threads are holding onto. We have some JNI code, so it's possible we're corrupting something.</p>

<p>We haven't found a solution for this and the issue is only reproducible on 1 machine.</p>
",,NULL,@
92383,A,45865,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-09-18 13:10:00,NULL,E,,"<p>There is no way to do this using standard JFace wizard APIs.  My team accomplished this by writing a custom WizardDialog.  We did this on an Eclipse RCP application and not on an eclipse plugin.  Disabling the back button is breaking convention, but our business analysts really wanted the functionality.</p>
",,NULL,@
93610,A,52874,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-09-18 15:32:00,NULL,E,,"<p>You can use the program Caffeine <a href=""http://lightheadsw.com/caffeine/"" rel=""nofollow"">caffiene</a> to keep your workstation awake.  You could run the program via the open command in os X.</p>
",,NULL,@
96109,A,54886,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,15,0,15,180558595,,27387200000,0,html,2008-09-18 19:36:00,2011-11-29 13:02:00,E,,"<p>Nobody's mentioned the best one yet.  Click on a class or method name and press <kbd>Ctrl</kbd>+<kbd>T</kbd>.</p>

<p>You get a quick type hierarchy.  For a class name you see the entire class hierarchy.  For a method name you get the hierarchy showing superclasses and subclasses, with implementations of that method distinguished from abstract mentions, or classes that don't mention the method.</p>

<p>This is huge when you are at an abstract method declaration and quickly want to see where it is implemented.</p>
",,NULL,@
97168,A,44396,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,15,0,15,180558595,,27387200000,0,html,2008-09-18 21:26:00,2008-10-18 08:31:00,E,,"<p>From the Maven Eclipse Plugin <a href=""http://maven.apache.org/plugins/maven-eclipse-plugin/examples/attach-library-sources.html"">FAQ</a></p>

<blockquote>
  <p>The following example shows how to do
  this in the command-line:</p>

<pre><code>mvn eclipse:eclipse -DdownloadSources=true  -DdownloadJavadocs=true
</code></pre>
  
  <p>or in your pom.xml:</p>

<pre><code>&lt;project&gt;
  [...]
  &lt;build&gt;
    [...]
    &lt;plugins&gt;
      [...]
      &lt;plugin&gt;
        &lt;groupId&gt;org.apache.maven.plugins&lt;/groupId&gt;
        &lt;artifactId&gt;maven-eclipse-plugin&lt;/artifactId&gt;
        &lt;configuration&gt;
          &lt;downloadSources&gt;true&lt;/downloadSources&gt;
          &lt;downloadJavadocs&gt;true&lt;/downloadJavadocs&gt;
        &lt;/configuration&gt;
      &lt;/plugin&gt;
      [...]
    &lt;/plugins&gt;
    [...]
  &lt;/build&gt;
  [...]
&lt;/project&gt;
</code></pre>
</blockquote>
",,NULL,@
122702,A,44005,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-09-23 18:08:00,NULL,E,,"<p>I believe JBoss Transaction Manager supports 2pc tx propagation across web service calls.  You could, I suppose integrate your systems that way, but the performance would stink.</p>
",,NULL,@
130042,A,62650,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-09-24 21:18:00,NULL,E,,"<p>Although XStream and JAXB can serialize an some object graphs succssfully they can not handle very complex graphs. The most powerful solution for large complex graphs is <a href=""http://simple.sourceforge.net/"" rel=""nofollow"">http://simple.sourceforge.net/</a> it can handle any graph. Also, its fast and simple to use without any dependencies.</p>
",,NULL,@
130390,A,46496,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2008-09-24 22:44:00,NULL,E,,"<p>I think with the new for-each loop, the label can be really clear.</p>

<p>For example:</p>

<pre><code>sentence: for(final Sentence sentence: paragraph) {
  for(final String word: sentence) {
    // do something
    continue sentence;
  }
}
</code></pre>

<p>I think that looks really clear by having your label the same as your variable in the new for-each.  In fact, maybe Java should evil and add implicit labels for-each variables heh</p>
",,NULL,@
104569,A,54886,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,22,0,22,180558595,,27387200000,0,html,2008-09-19 19:01:00,NULL,E,,"<p>There's an option to place the opening curly brace and a semicolon automagically in the ""correct"" position. You'll have to enable this - Choose Window/Preferences and type ""brace"" in the searchbox - should be easily findable (no eclipse on this computer). The effect: </p>

<ul>
<li>Typing a semicolon anywhere on the line will place it at this lines end (as in word/openoffice: Backspace if you'd like to have it in the original place)</li>
<li>Typing an opening curly brace when you're just inside another pair of braces will place it at the end of this line - as in this example</li>
</ul>

<p>(""|"" is the cursor):</p>

<pre><code>if(i==0|)
</code></pre>

<p>typing ""{"" now will result in</p>

<pre><code>if(i==0) {|
</code></pre>
",,NULL,@
178835,A,61906,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-10-07 14:55:00,NULL,E,,"<p>You are doing something wrong. I did not test your code, but you should never need to force the initialization of proxies, the property accessors do that for you. If you are using Hibernate explicitly, never mind using JPA, since you already have lost portability.</p>

<p>Hibernate should detect automatically whenever it needs to fetch or write to db. If you issue a getProperty() from a proxy, hibernate or any other jpa provider should fetch the correspondent row from the db.</p>

<p>The only situation I'm not sure hibernate is <em>clever</em> enough is if you issue a save() and then issue a get() with the id of the saved object, there might be a problem if the save() didn't flush the object to db.</p>
",,NULL,@
106590,A,61191,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-09-20 00:40:00,2008-09-20 01:01:00,E,,"<p>This issue occurred because our jdbc.url had invalid url. This was because maven treats jdbc.url property as a special property and while profiling, instead of url defined in the filter.properties. And that is the reason ""No Suitable Driver"" exception. The question should have been more clear. </p>

<p>Anyways to fix that we had to rename jdbc.url properties to jdbc.url.somename. This fixed our issue with maven profiling. We also had a similar maven profiling issue for a property called ""server.name"" This filter property was also confusing maven profiling . We had to change the name of that property as well.</p>

<p>Thanks again Fernando. </p>
",,NULL,@
116765,A,54886,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,4,0,4,180558595,,27387200000,0,html,2008-09-22 18:56:00,2010-06-10 11:49:00,E,,"<p>ctrl + O is an popup outline view that lets you start typing to filter on a name</p>

<p>Ctrl + F3 works similarly, but it can open other types' outlines based on where your cursor is.</p>

<p>Turn on the Save Action to clean up your code and it will be automatically formatted and import optimized every time you save.  To easily get to this option choose ""Windows|Preferences"" start type ""Save Act"" in the filter box and turn on the option.</p>

<p>In the new 3.4 release, turn on the ""Breadcrumb trail"" at the top of the editor window.  There's a new toolbar button for this.</p>
",,NULL,@
107442,A,65200,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,4,0,4,180558595,,27387200000,0,html,2008-09-20 06:50:00,NULL,E,,"<p>on winxpsp2 w/wmp10 jre6.0_7</p>

<p>Desktop.open(uriToAviOrMpgFile)</p>

<p>This causes a spawned thread to throw an uncaught Throwable and crashes hotspot</p>

<p>YMMV</p>
",,NULL,@
115539,A,59107,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-09-22 15:30:00,NULL,E,,"<p>I'm not sure that genericizing this method makes sense. Currently the method works on any kind of Comparable; if you genericize it you will have to implement it (with exactly the same code) multiple times. Sometimes it is possible to compare two objects that don't have a common ancestor, and any generic version won't allow this.</p>

<p>By adding generics you won't add any safety to the code; any problems of safety will occur in the call to compareTo. What I would suggest is simply suppressing the warning. It's not really warning you about anything useful.</p>
",,NULL,@
187021,A,58886,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,5,0,5,180558595,,27387200000,0,html,2008-10-09 12:25:00,2008-10-09 23:01:00,E,,"<p>I don't have experience with VisualVM -- but JRockit's profiler <em>does</em> provide this information; you may consider using it instead.</p>

<p><strong>Update:</strong> a question with a list of java profilers can be found <a href=""http://stackoverflow.com/questions/14762/please-recommend-a-java-profiler"">here</a></p>
",,NULL,@
111556,A,42546,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-09-21 18:04:00,NULL,E,,"<p>There's a more general solution available at least. The feature was added to Inkscape based on a <a href=""http://levien.com/spiro/"" rel=""nofollow"">recent algorithm</a>. You can see it applied directly to your problem in <a href=""http://andy.brisgeek.com/"" rel=""nofollow"">some screenshots</a>. It can extrude any shape brush along the path to mimic a paintbrush for example, but you'd have to port it to Java from the algorithm in the first link or from the Inkscape sources. Also, it's covered by patents so you'd have to release your code under the GPL (the author gives explicit permission) or buy a patent license.</p>
",,NULL,@
112173,A,61176,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-09-21 21:08:00,NULL,E,,"<p>If you'd like more sample code on using JavaMail with Gmail (e.g. converting Gmail labels to IMAP folder names, or using IMAP IDLE), do check out my program <a href=""http://gmailassistant.sourceforge.net/"" rel=""nofollow"">GmailAssistant</a> on <a href=""http://www.sourceforge.net/"" rel=""nofollow"">SourceForge</a>.</p>
",,NULL,@
133850,A,54886,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,24,0,24,180558595,,27387200000,0,html,2008-09-25 15:02:00,NULL,E,,"<p>Code completion supports CamelCase, e.g., typing <code>CWAR</code> will show a result for <code>ClassWithAReallyLongName</code>.  Start using this feature and you'll never type another long classname again.</p>

<p>(parts copied from another answer because i think answers w/ just one hint/tip are best for polling)</p>
",,NULL,@
142968,A,44396,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,12,0,12,180558595,,27387200000,0,html,2008-09-27 04:15:00,NULL,E,,"<p>You might consider just avoiding this problem completely by installing the javadoc jar into your local repository manually using the <a href=""http://maven.apache.org/plugins/maven-install-plugin/usage.html"">install-file goal</a> and passing in the -Dclassifier=javadoc option.  Once you do that the .classpath that mvn generates should be correct.</p>

<p>If you use a remote repo as a proxy to central you could also deploy the javadocs to that repo and then everyone else who uses that proxy will now get the javadocs automatically as well.</p>
",,NULL,@
114810,A,62423,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,-3,-3,180558595,,27387200000,0,html,2008-09-22 13:19:00,NULL,E,,"<p><strong>Process Large XML Files with XQuery Works with Gigabyte Size XML Files</strong>
<a href=""http://www.xquery.com"" rel=""nofollow"">http://www.xquery.com</a></p>

<p>XQuery is a query language that was designed as a native XML query language. Because most types of data can be represented as XML, XQuery can also be used to query other types of data. For example, XQuery can be used to query relational data using an XML view of a relational database. This is important because many Internet applications need to integrate information from multiple sources, including data found in web messages, relational data, and various XML sources. XQuery was specifically designed for this kind of data integration.</p>

<p>For example, suppose your company is a financial institution that needs to produce reports of stock holdings for each client. A client requests a report with a Simple Object Access Protocol (SOAP) message, which is represented in XML. In most businesses, the stock holdings data is stored in multiple relational databases, such as Oracle, Microsoft SQL Server, or DB2. XQuery can query both the SOAP message and the relational databases, creating a report in XML.</p>

<p>XQuery is based on the structure of XML and leverages that structure to make it possible to perform queries on any type of data that can be represented as XML, including relational data. In addition, XQuery API for Java (XQJ) lets your queries run in any environment that supports the J2EE platform.</p>
",,NULL,@
138198,A,53387,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-09-26 07:48:00,NULL,E,,"<p>The second app (the directory named WebRoot) can also be deployed correctly but you get a 404 by going to it because there is not an ""index.jsp"" or ""index.html"" file in the root directory.</p>

<p>Try putting a file there with any of those names, and the 404 is gone.</p>

<p>A servlet mapping in the web.xml is not strictly necessary for this to work. </p>
",,NULL,@
115153,A,43157,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,16,0,16,180558595,,27387200000,0,html,2008-09-22 14:30:00,NULL,E,,"<p>The new NIO package (in the JDK) abstracts this a bit with the new transferFrom and transferTo methods. The following snippet uses Files but you could adapt it to use streams and name it ""copyStream"".</p>

<pre><code>public static void copyFile(File sourceFile, File destFile) throws IOException {
 FileChannel source = null;
 FileChannel destination = null;
 try {
  source = new FileInputStream(sourceFile).getChannel();
  destination = new FileOutputStream(destFile).getChannel();
  destination.transferFrom(source, 0, source.size());
 }
 finally {
  if(source != null) {
   source.close();
  }
  if(destination != null) {
   destination.close();
  }
}
</code></pre>
",,NULL,@
144876,A,61150,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,6,0,6,180558595,,27387200000,0,html,2008-09-28 00:38:00,NULL,E,,"<p>This is going to get into more ""Advanced"" JMockit. It turns out, you can redefine static initialization blocks in JMockit by creating a <code>public void $clinit()</code> method. So, instead of making this change</p>

<pre><code>public class ClassWithStaticInit {
  static {
    staticInit();
  }

  private static void staticInit() {
    System.out.println(""static initialized."");
  }
}
</code></pre>

<p>we might as well leave <code>ClassWithStaticInit</code> as is and do the following in the <code>MockClassWithStaticInit</code>:</p>

<pre><code>public static class MockClassWithStaticInit {
  public void $clinit() {
  }
}
</code></pre>

<p>This will in fact allow us to not make any changes in the existing classes.</p>
",,NULL,@
148822,A,45086,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-09-29 14:11:00,NULL,E,,"<p>Here's another issue with gSOAP we just discovered the hard way: it uses select() for all polling, so once you've got 1024 file descriptors open (64 on Windows?) it will trash the stack.  That results in either spurious errors where it is unable to send messages, to complete crashes of the application.</p>

<p>The workaround, unless you're prepared to patch gSOAP itself, is to write your own network code and hook it in with soap->fconnect, ->fsend, ->frecv etc.</p>
",,NULL,@
157202,A,41107,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,57,0,57,180558595,,27387200000,0,html,2008-10-01 11:36:00,2011-03-17 15:37:00,E,,"<pre><code>static final String AB = ""0123456789ABCDEFGHIJKLMNOPQRSTUVWXYZ"";
static Random rnd = new Random();

String randomString( int len ) 
{
   StringBuilder sb = new StringBuilder( len );
   for( int i = 0; i &lt; len; i++ ) 
      sb.append( AB.charAt( rnd.nextInt(AB.length()) ) );
   return sb.toString();
}
</code></pre>
",,NULL,@
161439,A,56347,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,6,0,6,180558595,,27387200000,0,html,2008-10-02 08:58:00,2011-10-19 20:05:00,E,,"<p>As mentioned, Java and C# iterators describe an intermixed position(state)-and-range(value), while C++ iterators separate the concepts of position and range.  C++ iterators represent 'where am I now' separately from 'where can I go?'.</p>

<p><strong>Java and C# iterators can't be copied.  You can't recover a previous position.  The common C++ iterators can.</strong></p>

<p>Consider <a href=""http://codepad.org/5D2xR6EV"" rel=""nofollow"">this example</a>:</p>

<pre><code>// for each element in vec
for(iter a = vec.begin(); a != vec.end(); ++a){
  // critical step!  We will revisit 'a' later.
  iter cur = a; 
  unsigned i = 0;
  // print 3 elements
  for(; cur != vec.end() &amp;&amp; i &lt; 3; ++cur, ++i){
      cout &lt;&lt; *cur &lt;&lt; "" "";
  }
  cout &lt;&lt; ""\n"";
}
</code></pre>

<p>Click the above link to see program output.</p>

<p>This rather silly loop goes through a sequence (using forward iterator semantics only), printing each contiguous subsequence of 3 elements exactly once (and a couple shorter subsequences at the end).  But supposing N elements, and M elements per line instead of 3, this algorithm would still be O(N*M) iterator increments, and O(1) space.</p>

<p>The Java style iterators lack the ability to store position independently.  You will either</p>

<ul>
<li>lose O(1) space, using (for example) an array of size M to store history as you iterate</li>
<li>will need to traverse the list N times, making O(N^2+N*M) time</li>
<li>or use a concrete Array type with GetAt member function, losing genericism and the ability to use linked list container types.</li>
</ul>

<p>Since only forward iteration mechanics were used in this example, i was able to swap in a list with <a href=""http://codepad.org/aRsFuoA4"" rel=""nofollow"">no problems</a>.  This is critical to authoring generic algorithms, such as search, delayed initialization and evaluation, sorting, etc.</p>

<p>The inability to retain state corresponds most closely to the C++ STL input iterator, on which very few algorithms are built.  </p>
",,NULL,@
162933,A,64148,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-10-02 15:17:00,NULL,E,,"<p>We hand code SQL update scripts and we tear down the schema and rebuild it applying the update scripts as part of our continuous build process. If any hibernate mappings do not match the schema, the build will fail.</p>
",,NULL,@
171947,A,64408,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-10-05 13:08:00,NULL,E,,"<p>I <a href=""http://jetbrains.net/jira/browse/IDEADEV-30407"" rel=""nofollow"">reported this as an issue</a> to JetBrains and according to their issue report this is fixed in ""Diana 8858"". AFICT that means this will be fixed in IDEA 8.0.</p>
",,NULL,@
177758,A,53623,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-10-07 09:34:00,NULL,E,,"<p>Thomas' answer will only work if you know <em>which</em> ""whois"" server to connect to.</p>

<p>There are many different ways of finding that out, but none (AFAIK) that works uniformly for every domain registry.</p>

<p>Some domain names support an <code>SRV</code> record for the <code>_nicname._tcp</code> service in the DNS, but there are issues with that because there's no accepted standard yet on how to prevent a subdomain from serving up <code>SRV</code> records which override those of the official registry (see <a href=""http://tools.ietf.org/html/draft-sanz-whois-srv-00"" rel=""nofollow"">http://tools.ietf.org/html/draft-sanz-whois-srv-00</a>).</p>

<p>For many TLDs it's possible to send your query to <code>&lt;tld&gt;.whois-servers.net</code>.  This actually works quite well, but beware that it won't work in all cases where there are officially delegated second level domains.</p>

<p>For example in <code>.uk</code> there are several official sub-domains, but only some of them are run by the <code>.uk</code> registry and the others have their own WHOIS services and those aren't in the <code>whois-servers.net</code> database.</p>

<p>Confusingly there are also ""unofficial"" registries, such as <code>.uk.com</code>, which <em>are</em> in the <code>whois-servers.net</code> database.</p>

<p>p.s. the official End-Of-Line delimiter in WHOIS, as with most IETF protocols is <code>CRLF</code>, not just <code>LF</code>.</p>
",,NULL,@
178278,A,59557,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-10-07 12:50:00,NULL,E,,"<p>I am working on the same issue, and experimenting with a couple different techniques.</p>

<p>The answer above could work. You could use the <a href=""http://jtidy.sourceforge.net/"" rel=""nofollow"">jTidy library</a> to do the initial cleanup work and convert from HTML to XHTML. You use the <a href=""http://www.lowerelement.com/Geekery/XML/XHTML-to-Markdown.html"" rel=""nofollow"">XSLT stylesheet</a> linked above.</p>

<p>Unfortunately there is no library that has a one-stop function to do this in Java. You could try using the Python script <a href=""http://www.aaronsw.com/2002/html2text/"" rel=""nofollow"">html2text</a> with Jython, but I haven't yet tried this!</p>
",,NULL,@
179495,A,62490,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,2,0,2,180558595,,27387200000,0,html,2008-10-07 17:22:00,2009-04-17 18:40:00,E,,"<p>I have the same issue.  For the moment, I've worked around it by writing a BasicHandler extension, and then walking the SOAPPart myself and moving the namespace reference up to a parent node.  I don't <em>like</em> this solution, but it does seem to work.</p>

<p>I really hope somebody comes along and tells us what we have to do.</p>

<p><strong><em>EDIT</em></strong></p>

<p>This is way too complicated, and like I said, I don't like it at all, but here we go.  I actually broke the functionality into a few classes (This wasn't the only manipulation that we needed to do in that project, so there were other implementations)  I really hope that somebody can fix this soon.  This uses dom4j to process the XML passing through the SOAP process, so you'll need dom4j to make it work.</p>

<pre><code>public class XMLManipulationHandler extends BasicHandler {
private static Log log = LogFactory.getLog(XMLManipulationHandler.class);
private static List processingHandlers;

public static void setProcessingHandlers(List handlers) {
	processingHandlers = handlers;
}

protected Document process(Document doc) {
	if (processingHandlers == null) {
		processingHandlers = new ArrayList();
		processingHandlers.add(new EmptyProcessingHandler());
	}
	log.trace(processingHandlers);
	treeWalk(doc.getRootElement());
	return doc;
}

protected void treeWalk(Element element) {
	for (int i = 0, size = element.nodeCount(); i &lt; size; i++) {
		Node node = element.node(i);
		for (int handlerIndex = 0; handlerIndex &lt; processingHandlers.size(); handlerIndex++) {
			ProcessingHandler handler = (ProcessingHandler) processingHandlers.get(handlerIndex);
			handler.process(node);
		}
		if (node instanceof Element) {
			treeWalk((Element) node);
		}
	}
}

public void invoke(MessageContext context) throws AxisFault {
	if (!context.getPastPivot()) {
		SOAPMessage message = context.getMessage();
		SOAPPart soapPart = message.getSOAPPart();
		ByteArrayOutputStream baos = new ByteArrayOutputStream();

		try {
			message.writeTo(baos);
			baos.flush();
			baos.close();

			ByteArrayInputStream bais = new ByteArrayInputStream(baos.toByteArray());
			SAXReader saxReader = new SAXReader();
			Document doc = saxReader.read(bais);
			doc = process(doc);
			DocumentSource ds = new DocumentSource(doc);
			soapPart.setContent(ds);
			message.saveChanges();
		} catch (Exception e) {
			throw new AxisFault(""Error Caught processing document in XMLManipulationHandler"", e);
		}
	}
}

}


public interface ProcessingHandler {
    public Node process(Node node);
}


public class NamespaceRemovalHandler implements ProcessingHandler {
private static Log log = LogFactory.getLog(NamespaceRemovalHandler.class);
private Namespace namespace;
private String targetElement;
private Set ignoreElements;

public NamespaceRemovalHandler() {
	ignoreElements = new HashSet();
}

public Node process(Node node) {
	if (node instanceof Element) {
		Element element = (Element) node;
		if (element.isRootElement()) {
			// Evidently, we never actually see the root node when we're called from
			// SOAP...
		} else {
			if (element.getName().equals(targetElement)) {
				log.trace(""Found the target Element.  Adding requested namespace"");
				Namespace already = element.getNamespaceForURI(namespace.getURI());
				if (already == null) {
					element.add(namespace);
				}
			} else if (!ignoreElements.contains(element.getName())) {
				Namespace target = element.getNamespaceForURI(namespace.getURI());
				if (target != null) {
					element.remove(target);
					element.setQName(new QName(element.getName(), namespace));
				}
			}
			Attribute type = element.attribute(""type"");
			if (type != null) {
				log.trace(""Replacing type information: "" + type.getText());
				String typeText = type.getText();
				typeText = typeText.replaceAll(""ns[0-9]+"", namespace.getPrefix());
				type.setText(typeText);
			}
		}
	}

	return node;
}

public Namespace getNamespace() {
	return namespace;
}

public void setNamespace(Namespace namespace) {
	this.namespace = namespace;
}

/**
 * @return the targetElement
 */
public String getTargetElement() {
	return targetElement;
}

/**
 * @param targetElement the targetElement to set
 */
public void setTargetElement(String targetElement) {
	this.targetElement = targetElement;
}

/**
 * @return the ignoreElements
 */
public Set getIgnoreElements() {
	return ignoreElements;
}

/**
 * @param ignoreElements the ignoreElements to set
 */
public void setIgnoreElements(Set ignoreElements) {
	this.ignoreElements = ignoreElements;
}

public void addIgnoreElement(String element) {
	this.ignoreElements.add(element);
}
}
</code></pre>

<p>No warranty, etc, etc.</p>
",,NULL,@
185432,A,62490,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-10-09 00:03:00,NULL,E,,"<p>Alter your client's wsdd to set <code>enableNamespacePrefixOptimization</code> to <code>true</code></p>

<pre><code>&lt;globalConfiguration &gt;
  &lt;parameter name=""enableNamespacePrefixOptimization"" value=""true""/&gt;
</code></pre>
",,NULL,@
108595,A,54221,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-09-20 16:09:00,NULL,E,,"<p>In addition to the above choices, you can also use haxevideo (open source)</p>
",,NULL,@
202045,A,54886,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,17,0,17,180558595,,27387200000,0,html,2008-10-14 17:16:00,2011-11-29 12:39:00,E,,"<p><kbd>CTRL</kbd> + <kbd>D</kbd> - to delete current line</p>
",,NULL,@
202070,A,54886,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-10-14 17:25:00,NULL,E,,"<p>Ctrl-1 to convert if to conditional expression and back, split an assignment or join it back or do other such small manipulations. There is a list of these in the help.</p>
",,NULL,@
202693,A,45424,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2008-10-14 20:36:00,2011-06-08 17:20:00,E,,"<p>You can use  a dynamic result in struts.xml. For instance:</p>

<pre><code>&lt;action
   name=""Visual""
   class=""it.___.web.actions.VisualizationAction""&gt;
   &lt;result name=""next""&gt;${next}&lt;/result&gt;
&lt;/action&gt;
</code></pre>

<p>Then in your action, you create a field called next. So to invoke the action you will pass the name of the page that you want to forward to next. The action then returns ""next"" and struts will know which page to go to.</p>

<p>There is a nicer explanation on this post: <a href=""http://stackoverflow.com/questions/173846/struts2-how-to-do-dynamic-url-redirects"">Stack Overflow</a></p>
",,NULL,@
219555,A,64392,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,5,0,5,180558595,,27387200000,0,html,2008-10-20 19:22:00,NULL,E,,"<p><a href=""http://www.javagaming.org/"" rel=""nofollow"">http://www.javagaming.org/</a> is a good source for up-to-date information.</p>

<p>Another framework not mentioned yet is <a href=""http://xith.org/"" rel=""nofollow"">Xith3D</a></p>
",,NULL,@
224193,A,56045,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,0,0,0,180558595,,27387200000,0,html,2008-10-22 01:52:00,NULL,E,,"<p>You need to use a filter. See:</p>

<p><a href=""http://wiki.apache.org/tomcat/Tomcat/UTF-8"" rel=""nofollow"">http://wiki.apache.org/tomcat/Tomcat/UTF-8</a></p>
",,NULL,@
150939,A,42575,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,1,0,1,180558595,,27387200000,0,html,2008-09-29 22:08:00,NULL,E,,"<p>Luke is bundled with Lucene, but you can tell Luke to use another version of Lucene. Say ""lucene-core-2.1.0.jar"" contains Lucene 2.1.0 that you want to use and ""luke.jar"" contains Luke with Lucene 2.3.0. Then you can start Luke with the following command.</p>

<blockquote>
  <p>java -classpath lucene-core-2.1.0.jar;luke.jar org.getopt.luke.Luke</p>
</blockquote>

<p>(The trick is to put your version of Lucene before Luke on the classpath. Also, This is on Windows. On Unix, replace "";"" with "":"".)</p>

<p>As you can check in Luke,</p>

<blockquote>
  <p>+( market_local:Local )</p>
</blockquote>

<p>gets rewritten to</p>

<blockquote>
  <p>market_local:Local</p>
</blockquote>

<p>if <a href=""http://lucene.apache.org/java/2_3_2/api/org/apache/lucene/search/Query.html#rewrite(org.apache.lucene.index.IndexReader)"" rel=""nofollow"">the rewrite(IndexReader) method of the Query object</a> is called. The two queries should be equivalent so there might be a bug in 2.1. If you have to use 2.1, you can try to manually call that method before passing the Query object to the IndexSearcher.</p>
",,NULL,@
152298,A,65200,NULL,NULL,NULL,NULL,,0,NULL,NULL,1,NULL,180558595,1,180558595,3,0,3,180558595,,27387200000,0,html,2008-09-30 08:57:00,NULL,E,,"<p>here is a detailed explanation on what causes JVM to core dump (i.e. crash): 
<a href=""http://kb.adobe.com/selfservice/viewContent.do?externalId=tn_17534"" rel=""nofollow"">http://kb.adobe.com/selfservice/viewContent.do?externalId=tn_17534</a></p>
",,NULL,@
