Id,PostTypeId,AcceptedAnswerId,ParentId,CreationDate,Score,ViewCount,Body,OwnerUserId,OwnerDisplayName,LastEditorUserId,LastEditorDisplayName,LastEditDate,LastActivityDate,Title,Tags,AnswerCount,CommentCount,FavoriteCount,ClosedDate,CommunityOwnedDate
"5109346","1","5461741","","2011-02-24 19:16:33","0","106","<p>I'm using Flex and am trying to access a Web Service.</p>

<p>That web service references several XSD files. Those XSD files follow this ""order"":</p>

<pre><code>&lt;call.xsd&gt;   
   &lt;input.xsd&gt;
   &lt;/input.xsd&gt;
   &lt;output.xsd&gt;
      &lt;struct1.xsd&gt;
      &lt;/struct1.xsd&gt;
      &lt;struct2.xsd&gt;
      &lt;/struct2.xsd&gt;
      &lt;struct3.xsd&gt;
      &lt;/struct3.xsd&gt;
   &lt;/output.xsd&gt;
&lt;/call.xsd&gt;
</code></pre>

<p>On the Network Monitor there are thousands of requests to the struct XSD's and there are no result or fault events....</p>

<p>Here's how I'm declariong the web service:</p>

<pre><code>&lt;s:WebService id=""myService"" wsdl=""http://localhost:9080/Path/WebServiceName.wsdl""
   concurrency=""single""&gt;

   &lt;s:operation name=""call_WebServiceOperation"" result=""resultHandler(event)""
       fault=""faultHandler(event)"" resultFormat=""object"" /&gt; 

&lt;/s:WebService&gt;
</code></pre>

<p>Here's how I'me initiating it:</p>

<pre><code>public var request:Request

private function init():void {                      
   request = new Request(""param1"", ""param2"", ""param3"", ""param4"", ""param5"", ""param6"");
   myService.call_WebServiceOperation(request);
}
</code></pre>

<p>And here's jow I'm handling the events:</p>

<pre><code>protected function resultHandler(event:ResultEvent):void
{
   // TODO Auto-generated method stub
} -&gt; Debugging here

protected function faultHandler(event:FaultEvent):void
{
   Alert.show(event.fault.faultString);
}
</code></pre>

<p>Any ideas why this is?</p>
","575458","","271725","","2011-03-28 17:47:39","2011-03-28 17:47:39","Flex and several xsd's","<flex><soap><service><xsd>","2","4","","",""
"5158537","1","","","2011-03-01 18:10:53","2","1505","<p>How can I dynamically change the address which my JAXWS client is using?
This client was generated by wsimport.</p>
","187309","","58792","","2011-03-17 13:21:20","2012-01-23 17:09:31","JAXWS — how to change the endpoint address","<java><jax-ws><webservice-client>","3","3","","",""
"5183943","1","5434896","","2011-03-03 17:01:26","0","124","<p>I'm wondering if anybody succeed or has a proof of successfull deployment of a Eclipse RAP application on Weblogic, whatever the version of RAP and Weblogic he's using.</p>

<p>I get an HTTP 404 (servlet mapping is correct ;) ) while it is working on Jboss and Websphere.</p>

<p>I found track of somebody in trouble with weblogic:
<a href=""http://www.eclipse.org/forums/index.php?t=rview&amp;goto=99215&amp;th=30503"" rel=""nofollow"">http://www.eclipse.org/forums/index.php?t=rview&amp;goto=99215&amp;th=30503</a></p>

<p>And a collegue of mine with same error:
<a href=""http://www.eclipse.org/forums/index.php?t=rview&amp;goto=657561&amp;th=205488"" rel=""nofollow"">http://www.eclipse.org/forums/index.php?t=rview&amp;goto=657561&amp;th=205488</a></p>

<p>Any idea/report of success/failure is welcomed !</p>
","223073","","21234","","2011-04-19 07:52:13","2011-04-19 07:52:13","Is Eclipse RAP (web port of RCP) compatible with weblogic?","<eclipse-rcp><eclipse-rap>","1","","","",""
"5235390","1","5239741","","2011-03-08 16:37:16","0","195","<p>does anybody have any experiences to share regarding developing Java Web Applications including Web Services Apps (no EJBs) to run on IBM Websphere using as development/testing platform eclipse with tomcat (or some other servlet container) ? For instance, any caveats regarding the xml configuration file differences between platforms ?</p>
","253944","","","","","2011-03-08 23:44:27","Tomcat for development and testing and Websphere for production","<java><tomcat><websphere>","1","1","","",""
"5303671","1","5310142","","2011-03-14 19:51:22","1","8053","<p>Hi all
I'm using Hibernate+Struts2+Tomcat6+Mysql as my J2EE framework. I've been using hibernate's built-in connection pooling mechanism but it turned out to be problematic where mysql closes it's connections after 8 hours. Anyway I googled around a little bit and found that I should get my connections through JNDI datasource but I couldn't reach a good and complete tutorial on this. What steps should I take to do so? please provide me enough of details, I'm kinda new on this.
here is my hibernate.cfg.xml</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;!DOCTYPE hibernate-configuration PUBLIC ""-//Hibernate/Hibernate Configuration DTD 3.0//EN"" ""http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd""&gt;
&lt;hibernate-configuration&gt;
  &lt;session-factory&gt;

    &lt;property name=""connection.driver_class""&gt;com.mysql.jdbc.Driver&lt;/property&gt;
    &lt;property name=""hibernate.connection.url""&gt;
            jdbc:mysql://localhost/hposg?characterEncoding=UTF-8
    &lt;/property&gt;
    &lt;property name=""connection.username""&gt;root&lt;/property&gt;
    &lt;property name=""connection.password""&gt;&lt;/property&gt;
    &lt;property name=""show_sql""&gt;true&lt;/property&gt;
    &lt;property name=""dialect""&gt;org.hibernate.dialect.MySQLDialect&lt;/property&gt;
    &lt;property name=""current_session_context_class""&gt;thread&lt;/property&gt;
    &lt;property name=""cache.provider_class""&gt;org.hibernate.cache.NoCacheProvider&lt;/property&gt;
    &lt;property name=""hbm2ddl.auto""&gt;update&lt;/property&gt;

    &lt;property name=""hibernate.max_fetch_depth""&gt;3&lt;/property&gt;

    &lt;property name=""hibernate.connection.provider_class""&gt;org.hibernate.connection.C3P0ConnectionProvider&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.acquire_increment""&gt;2&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.idle_test_period""&gt;300&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.timeout""&gt;1800&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.max_size""&gt;25&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.min_size"" &gt;3&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.max_statement""&gt;0&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.preferredTestQuery""&gt;select 1;&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.testConnectionOnCheckout""&gt;true&lt;/property&gt;
    &lt;property name=""hibernate.c3p0.validate""&gt;true&lt;/property&gt;

      &lt;!-- Mapping files --&gt;

      &lt;mapping resource=""com/hposg/hibernate/resources/Player.hbm.xml""/&gt;
      &lt;mapping resource=""com/hposg/hibernate/resources/Game.hbm.xml""/&gt;
      ...

  &lt;/session-factory&gt;
&lt;/hibernate-configuration&gt;
</code></pre>

<p>I also tried this but it didn't work out:
Creating a context.xml in WebContent/META-INF containing:</p>

<pre><code>&lt;Context path="""" docBase=""../RSGames"" debug=""0"" reloadable=""true""&gt;
    &lt;Resource name=""jdbc/RSGames"" auth=""Container"" type=""javax.sql.DataSource""
         username=""root""
         password=""""
         driverClassName=""com.mysql.jdbc.Driver""
         url=""jdbc:mysql://localhost:3306/hposg?autoReconnect=true&amp;amp;useUnicode=true&amp;amp;characterEncoding=utf8""
         maxActive=""15""
         maxIdle=""7""
         validationQuery=""Select 1"" /&gt;
&lt;/Context&gt;
</code></pre>

<p>putting this in web.xml:</p>

<pre><code>&lt;resource-ref&gt;
    &lt;description&gt;Connection Pool&lt;/description&gt;
    &lt;res-ref-name&gt;jdbc/RSGames&lt;/res-ref-name&gt;
    &lt;res-type&gt;javax.sql.Datasource&lt;/res-type&gt;
    &lt;res-auth&gt;Container&lt;/res-auth&gt;
&lt;/resource-ref&gt;
</code></pre>

<p>and modifying hibernate config like this:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;!DOCTYPE hibernate-configuration PUBLIC ""-//Hibernate/Hibernate Configuration DTD 3.0//EN"" ""http://hibernate.sourceforge.net/hibernate-configuration-3.0.dtd""&gt;
&lt;hibernate-configuration&gt;
  &lt;session-factory&gt;
  ...
    &lt;property name=""connection.datasource""&gt;java:comp/env/jdbc/RSGames&lt;/property&gt;
  ...
  &lt;/session-factory&gt;
&lt;/hibernate-configuration&gt;
</code></pre>

<p>as I mentioned before, it doesn't get connected to database this way. any ideas?</p>

<p>[EDIT]
When I execute the app I get this exception:</p>

<pre><code>Mar 16, 2011 12:29:13 AM com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask run
WARNING: com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask@1f18cbe -- Acquisition Attempt Failed!!! Clearing pending acquires. While trying to acquire a needed new resource, we failed to succeed more than the maximum number of allowed acquisition attempts (30). Last acquisition attempt exception: 
java.lang.NullPointerException
    at sun.jdbc.odbc.JdbcOdbcDriver.getProtocol(Unknown Source)
    at sun.jdbc.odbc.JdbcOdbcDriver.knownURL(Unknown Source)
    at sun.jdbc.odbc.JdbcOdbcDriver.acceptsURL(Unknown Source)
    at java.sql.DriverManager.getDriver(Unknown Source)
    at com.mchange.v2.c3p0.DriverManagerDataSource.driver(DriverManagerDataSource.java:224)
    at com.mchange.v2.c3p0.DriverManagerDataSource.getConnection(DriverManagerDataSource.java:120)
    at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:143)
    at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:132)
    at com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.acquireResource(C3P0PooledConnectionPool.java:137)
    at com.mchange.v2.resourcepool.BasicResourcePool.doAcquire(BasicResourcePool.java:1014)
    at com.mchange.v2.resourcepool.BasicResourcePool.access$800(BasicResourcePool.java:32)
    at com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask.run(BasicResourcePool.java:1810)
    at com.mchange.v2.async.ThreadPoolAsynchronousRunner$PoolThread.run(ThreadPoolAsynchronousRunner.java:547)
Mar 16, 2011 12:29:13 AM com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask run
WARNING: com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask@14f1726 -- Acquisition Attempt Failed!!! Clearing pending acquires. While trying to acquire a needed new resource, we failed to succeed more than the maximum number of allowed acquisition attempts (30). Last acquisition attempt exception: 
java.lang.NullPointerException
    at sun.jdbc.odbc.JdbcOdbcDriver.getProtocol(Unknown Source)
    at sun.jdbc.odbc.JdbcOdbcDriver.knownURL(Unknown Source)
    at sun.jdbc.odbc.JdbcOdbcDriver.acceptsURL(Unknown Source)
    at java.sql.DriverManager.getDriver(Unknown Source)
    at com.mchange.v2.c3p0.DriverManagerDataSource.driver(DriverManagerDataSource.java:224)
    at com.mchange.v2.c3p0.DriverManagerDataSource.getConnection(DriverManagerDataSource.java:120)
    at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:143)
    at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:132)
    at com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.acquireResource(C3P0PooledConnectionPool.java:137)
    at com.mchange.v2.resourcepool.BasicResourcePool.doAcquire(BasicResourcePool.java:1014)
    at com.mchange.v2.resourcepool.BasicResourcePool.access$800(BasicResourcePool.java:32)
    at com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask.run(BasicResourcePool.java:1810)
    at com.mchange.v2.async.ThreadPoolAsynchronousRunner$PoolThread.run(ThreadPoolAsynchronousRunner.java:547)
Mar 16, 2011 12:29:13 AM com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask run
WARNING: com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask@cad437 -- Acquisition Attempt Failed!!! Clearing pending acquires. While trying to acquire a needed new resource, we failed to succeed more than the maximum number of allowed acquisition attempts (30). Last acquisition attempt exception: 
java.lang.NullPointerException
    at sun.jdbc.odbc.JdbcOdbcDriver.getProtocol(Unknown Source)
    at sun.jdbc.odbc.JdbcOdbcDriver.knownURL(Unknown Source)
    at sun.jdbc.odbc.JdbcOdbcDriver.acceptsURL(Unknown Source)
    at java.sql.DriverManager.getDriver(Unknown Source)
    at com.mchange.v2.c3p0.DriverManagerDataSource.driver(DriverManagerDataSource.java:224)
    at com.mchange.v2.c3p0.DriverManagerDataSource.getConnection(DriverManagerDataSource.java:120)
    at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:143)
    at com.mchange.v2.c3p0.WrapperConnectionPoolDataSource.getPooledConnection(WrapperConnectionPoolDataSource.java:132)
    at com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool$1PooledConnectionResourcePoolManager.acquireResource(C3P0PooledConnectionPool.java:137)
    at com.mchange.v2.resourcepool.BasicResourcePool.doAcquire(BasicResourcePool.java:1014)
    at com.mchange.v2.resourcepool.BasicResourcePool.access$800(BasicResourcePool.java:32)
    at com.mchange.v2.resourcepool.BasicResourcePool$AcquireTask.run(BasicResourcePool.java:1810)
    at com.mchange.v2.async.ThreadPoolAsynchronousRunner$PoolThread.run(ThreadPoolAsynchronousRunner.java:547)
29994 [http-8081-3] WARN org.hibernate.cfg.SettingsFactory - Could not obtain connection to query metadata
java.sql.SQLException: Connections could not be acquired from the underlying database!
    at com.mchange.v2.sql.SqlUtils.toSQLException(SqlUtils.java:106)
    at com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool.checkoutPooledConnection(C3P0PooledConnectionPool.java:529)
    at com.mchange.v2.c3p0.impl.AbstractPoolBackedDataSource.getConnection(AbstractPoolBackedDataSource.java:128)
    at org.hibernate.connection.C3P0ConnectionProvider.getConnection(C3P0ConnectionProvider.java:78)
    at org.hibernate.cfg.SettingsFactory.buildSettings(SettingsFactory.java:114)
    at org.hibernate.cfg.Configuration.buildSettingsInternal(Configuration.java:2163)
    at org.hibernate.cfg.Configuration.buildSettings(Configuration.java:2159)
    at org.hibernate.cfg.Configuration.buildSessionFactory(Configuration.java:1383)
    at com.hposg.hibernate.util.HibernateUtil.buildSessionFactory(HibernateUtil.java:12)
    at com.hposg.hibernate.util.HibernateUtil.&lt;clinit&gt;(HibernateUtil.java:7)
    at com.hposg.login.LoginFactory.doLogin(LoginFactory.java:25)
    at com.hposg.controller.struts.LoginAction.execute(LoginAction.java:59)
    at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
    at sun.reflect.NativeMethodAccessorImpl.invoke(Unknown Source)
    at sun.reflect.DelegatingMethodAccessorImpl.invoke(Unknown Source)
    at java.lang.reflect.Method.invoke(Unknown Source)
    at com.opensymphony.xwork2.DefaultActionInvocation.invokeAction(DefaultActionInvocation.java:441)
    at com.opensymphony.xwork2.DefaultActionInvocation.invokeActionOnly(DefaultActionInvocation.java:280)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:243)
    at com.opensymphony.xwork2.interceptor.DefaultWorkflowInterceptor.doIntercept(DefaultWorkflowInterceptor.java:165)
    at com.opensymphony.xwork2.interceptor.MethodFilterInterceptor.intercept(MethodFilterInterceptor.java:87)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.validator.ValidationInterceptor.doIntercept(ValidationInterceptor.java:252)
    at org.apache.struts2.interceptor.validation.AnnotationValidationInterceptor.doIntercept(AnnotationValidationInterceptor.java:68)
    at com.opensymphony.xwork2.interceptor.MethodFilterInterceptor.intercept(MethodFilterInterceptor.java:87)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.ConversionErrorInterceptor.intercept(ConversionErrorInterceptor.java:122)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.ParametersInterceptor.doIntercept(ParametersInterceptor.java:195)
    at com.opensymphony.xwork2.interceptor.MethodFilterInterceptor.intercept(MethodFilterInterceptor.java:87)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.ParametersInterceptor.doIntercept(ParametersInterceptor.java:195)
    at com.opensymphony.xwork2.interceptor.MethodFilterInterceptor.intercept(MethodFilterInterceptor.java:87)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.StaticParametersInterceptor.intercept(StaticParametersInterceptor.java:179)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at org.apache.struts2.interceptor.MultiselectInterceptor.intercept(MultiselectInterceptor.java:75)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at org.apache.struts2.interceptor.CheckboxInterceptor.intercept(CheckboxInterceptor.java:94)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at org.apache.struts2.interceptor.FileUploadInterceptor.intercept(FileUploadInterceptor.java:235)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.ModelDrivenInterceptor.intercept(ModelDrivenInterceptor.java:89)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.ScopedModelDrivenInterceptor.intercept(ScopedModelDrivenInterceptor.java:130)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at org.apache.struts2.interceptor.debugging.DebuggingInterceptor.intercept(DebuggingInterceptor.java:267)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.ChainingInterceptor.intercept(ChainingInterceptor.java:126)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.PrepareInterceptor.doIntercept(PrepareInterceptor.java:138)
    at com.opensymphony.xwork2.interceptor.MethodFilterInterceptor.intercept(MethodFilterInterceptor.java:87)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.I18nInterceptor.intercept(I18nInterceptor.java:165)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at org.apache.struts2.interceptor.ServletConfigInterceptor.intercept(ServletConfigInterceptor.java:164)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.AliasInterceptor.intercept(AliasInterceptor.java:179)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at com.opensymphony.xwork2.interceptor.ExceptionMappingInterceptor.intercept(ExceptionMappingInterceptor.java:176)
    at com.opensymphony.xwork2.DefaultActionInvocation.invoke(DefaultActionInvocation.java:237)
    at org.apache.struts2.impl.StrutsActionProxy.execute(StrutsActionProxy.java:52)
    at org.apache.struts2.dispatcher.Dispatcher.serviceAction(Dispatcher.java:488)
    at org.apache.struts2.dispatcher.FilterDispatcher.doFilter(FilterDispatcher.java:395)
    at org.apache.catalina.core.ApplicationFilterChain.internalDoFilter(ApplicationFilterChain.java:235)
    at org.apache.catalina.core.ApplicationFilterChain.doFilter(ApplicationFilterChain.java:206)
    at org.apache.catalina.core.StandardWrapperValve.invoke(StandardWrapperValve.java:233)
    at org.apache.catalina.core.StandardContextValve.invoke(StandardContextValve.java:191)
    at org.apache.catalina.core.StandardHostValve.invoke(StandardHostValve.java:128)
    at org.apache.catalina.valves.ErrorReportValve.invoke(ErrorReportValve.java:102)
    at org.apache.catalina.core.StandardEngineValve.invoke(StandardEngineValve.java:109)
    at org.apache.catalina.connector.CoyoteAdapter.service(CoyoteAdapter.java:286)
    at org.apache.coyote.http11.Http11Processor.process(Http11Processor.java:845)
    at org.apache.coyote.http11.Http11Protocol$Http11ConnectionHandler.process(Http11Protocol.java:583)
    at org.apache.tomcat.util.net.JIoEndpoint$Worker.run(JIoEndpoint.java:447)
    at java.lang.Thread.run(Unknown Source)
Caused by: com.mchange.v2.resourcepool.CannotAcquireResourceException: A ResourcePool could not acquire a resource from its primary factory or source.
    at com.mchange.v2.resourcepool.BasicResourcePool.awaitAvailable(BasicResourcePool.java:1319)
    at com.mchange.v2.resourcepool.BasicResourcePool.prelimCheckoutResource(BasicResourcePool.java:557)
    at com.mchange.v2.resourcepool.BasicResourcePool.checkoutResource(BasicResourcePool.java:477)
    at com.mchange.v2.c3p0.impl.C3P0PooledConnectionPool.checkoutPooledConnection(C3P0PooledConnectionPool.java:525)
    ... 74 more
</code></pre>
","413832","","413832","","2011-03-15 20:04:17","2012-04-02 11:01:07","Configure hibernate to connect to database via JNDI Datasource","<java><hibernate><jndi><connection-pooling>","2","2","1","",""
"5343388","1","5357717","","2011-03-17 18:16:54","1","759","<p>I currently have two OSGi bundles (<code>bundle1</code> and <code>bundle2</code>) both both exposing services through a blueprint in an EBA. In <code>bundle2</code>'s <code>blueprint.xml</code> i want to reference a service from <code>bundle1</code> and <em>Inject</em> it into the BuildService (code below), as BuildService will be used to call TicketService. This however results in a Timeout exception (also below). It seems like the BuildService never gets registered with OSGi. How would I make something like this work?</p>

<p><code>blueprint.xml</code> for <code>bundle1</code>:</p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;blueprint xmlns=""http://www.osgi.org/xmlns/blueprint/v1.0.0"" xmlns:bptx=""http://aries.apache.org/xmlns/transactions/v1.0.0""&gt;

    &lt;bean id=""TicketServiceBean"" class=""com.example.b2.impl.TicketServiceImpl""&gt;
        &lt;bptx:transaction value=""Required"" method=""*"" /&gt;
    &lt;/bean&gt;

        &lt;service ranking=""0"" id=""TicketService"" interface=""com.example.b2.service.TicketService"" ref=""TicketServiceBean""&gt;
        &lt;service-properties&gt;
            &lt;entry key=""service.exported.interfaces"" value=""*"" /&gt;
        &lt;/service-properties&gt;
    &lt;/service&gt;  

&lt;/blueprint&gt;
</code></pre>

<p><code>blueprint.xml</code> for <code>bundle2</code></p>

<pre><code>&lt;?xml version=""1.0"" encoding=""UTF-8""?&gt;
&lt;blueprint xmlns=""http://www.osgi.org/xmlns/blueprint/v1.0.0""&gt;

    &lt;bean 
        id=""BuildServiceImplBean""
        class=""com.example.b1.impl.BuildServiceImpl"" 
        activation=""eager"" &gt;
        &lt;property name=""ticketService"" ref=""TicketServiceRef"" /&gt;
    &lt;/bean&gt;  


    &lt;service    
        id=""BuildService"" 
        ref=""BuildServiceImplBean""
        interface=""com.example.b1.service.BuildService""
        activation=""eager""&gt; 

        &lt;service-properties&gt;
            &lt;entry key=""service.exported.interfaces"" value=""*"" /&gt;
        &lt;/service-properties&gt;

    &lt;/service&gt;



    &lt;reference 
        id=""TicketServiceRef"" 
        interface=""com.example.b2.service.TicketService"" 
        availability=""mandatory""
        activation=""eager"" /&gt;


&lt;/blueprint&gt;
</code></pre>

<p>Implementation of the BuildService: </p>

<pre><code>public class BuildServiceImpl implements BuildService {

    private TicketService ticketService;

    @Override
    public TicketBuildResponse ticketBuild(TicketBuildRequest ticketBuildRequest) throws BuildServiceException {

        //do stuff here
    }



    public TicketService getTicketService() {
        return ticketService;
    }

    public void setTicketService(TicketService ticketService) {
        this.ticketService = ticketService;
    }


}
</code></pre>

<p>When starting up the application server (Websphere) I get the following exception:</p>

<pre><code>  BlueprintCont E org.apache.aries.blueprint.container.BlueprintContainerImpl$1 run Unable to start blueprint container for bundle com.example.b1.module due to unresolved dependencies [(objectClass=com.example.b2.service.TicketService)]
                                     java.util.concurrent.TimeoutException
        at org.apache.aries.blueprint.container.BlueprintContainerImpl$1.run(BlueprintContainerImpl.java:273)
        at java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:453)
        at java.util.concurrent.FutureTask$Sync.innerRun(FutureTask.java:315)
        at java.util.concurrent.FutureTask.run(FutureTask.java:150)
        at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.access$301(ScheduledThreadPoolExecutor.java:98)
        at java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:207)
        at java.util.concurrent.ThreadPoolExecutor$Worker.runTask(ThreadPoolExecutor.java:886)
        at java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:908)
        at java.lang.Thread.run(Thread.java:736)
</code></pre>
","237925","","237925","","2011-03-18 20:47:09","2011-03-18 21:12:58","Service reference in OSGi/blueprint not working properly","<java><osgi><blueprint>","1","3","","",""
"5430551","1","","","2011-03-25 09:20:32","0","76","<p>I want to understand rule engines better by actually making use of it. Can somebody suggest me some kind of assignment or a problem statement which should be difficult to solve without RuleEngine. I am planning to use the WWF (Windows Workflow Foundation) rule engine for the assignment.</p>
","155755","","","","","2012-02-17 12:44:27","Need assignment or problem to solve for understanding Rule Engines","<rule-engine><business-rules>","1","","","",""
"5432157","1","5433861","","2011-03-25 12:02:46","2","325","<p>We currently call CICS Main frame programs via Cobol.net using the CICS universal client.</p>

<p>We are wondering if it is possible to call them directly from C#?</p>
","86611","","","","","2011-03-26 00:28:23","How to call CICS programs from C#","<c#><cics><cobol.net>","3","","","",""
"5481902","1","5482314","","2011-03-30 04:38:05","2","1463","<p>Is an app server something like an additional layer of application servicing above a web server?</p>

<p>Does an app server always have a web server as its core?</p>
","376115","","23199","","2011-03-30 04:50:56","2011-12-04 18:35:46","web server vs app server","<webserver><appserver>","3","","2","",""
"5499073","1","","","2011-03-31 11:28:02","1","211","<p>We use IBM WebSphere MQ for SWIFTs. When a SWIFT is received, it is processed and put into Local Queues as the processing goes on. Its like the follows :</p>

<p>Outside World > Q1 > App > Q2 > App > Q3 > App</p>

<p>The queues are local queues. But there has been considerable delay when the message reaches the Application from Q1/Q2/Q3 ... like days. And this happens arbitrarily. We have no clue as to why this is happening. Most of the messages get thru pretty quick but there are a couple of them in 3-4 days which arrive late.</p>

<p>All this happens in a transaction and we use Atomikos as out Transaction Manager.</p>

<p>Has anybody faced a similar issue before ? Any help is appreciated.</p>

<p>Thanks,
Midhun.</p>
","532099","","214668","","2011-04-04 03:18:05","2011-04-04 03:35:20","MQ Message gets delayed for Days","<message><delay><ibm><websphere-mq><mq>","1","","","",""
